ID,RT,DT,CCS,m/z, 9-M-E1-A-1.d.DeMP,10-M-E1-A-2.d.DeMP, 11-M-E1-A-3.d.DeMP, 16-DBS-E1-A-1.d.DeMP, 17-DBS-E1-A-2.d.DeMP, 18-DBS-E1-A-3.d.DeMP, 41-M-E4-A-1.d.DeMP, 42-M-E4-A-2.d.DeMP, 43-M-E4-A-3.d.DeMP, 47-DBS-E4-A-1.d.DeMP, 48-DBS-E4-A-2.d.DeMP, 49-DBS--E4-A-3.d.DeMP
11487,14.915,31.607,234.05,576.3304,0.001,0.001,0.001,0.001,0.001,0.001,96.0,0.001,59.0,0.001,0.001,0.001
11488,14.016,32.955,243.49,632.2593,0.001,0.001,0.001,77.0,78.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11489,1.267,13.932,110.03,153.868,0.001,0.001,0.001,0.001,0.001,0.001,155.0,0.001,0.001,0.001,0.001,0.001
11490,15.226,28.483,212.55,437.3258,0.001,0.001,0.001,78.0,0.001,77.0,0.001,0.001,0.001,0.001,0.001,0.001
11491,13.74,29.882,221.75,532.2637,0.001,0.001,0.001,0.001,0.001,0.001,95.0,0.001,0.001,0.001,0.001,60.0
11492,1.08,13.49,106.02,164.8351,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,155.0,0.001,0.001
11493,14.455,23.206,1688.56,283.5846,0.001,0.001,0.001,0.001,0.001,155.0,0.001,0.001,0.001,0.001,0.001,0.001
11494,1.62,14.758,114.49,197.8066,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,155.0,0.001,0.001
11495,14.712,25.954,195.07,356.4417,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,88.0,67.0,0.001
11496,15.202,23.984,181.62,297.5444,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,155.0
11497,15.312,27.471,205.06,435.2532,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,69.0,0.001,0.001,86.0
11498,14.364,51.518,390.05,282.2531,0.001,0.001,0.001,71.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,84.0
11499,13.768,18.328,140.33,243.0295,0.001,0.001,0.001,0.001,0.001,0.001,155.0,0.001,0.001,0.001,0.001,0.001
11500,13.188,17.848,134.24,369.3034,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,155.0,0.001,0.001
11501,0.649,8.234,68.45,94.9253,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,155.0,0.001,0.001,0.001
11502,15.416,32.552,240.65,617.2399,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,84.0,71.0,0.001
11503,13.547,18.418,140.98,244.0245,0.001,0.001,0.001,0.001,155.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11504,14.487,26.022,195.63,353.5242,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,155.0,0.001,0.001
11505,15.391,28.861,214.94,467.4402,0.001,0.001,88.0,67.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11506,15.579,12.244,97.97,132.8671,0.001,0.001,0.001,0.001,0.001,0.001,103.0,0.001,52.0,0.001,0.001,0.001
11507,0.246,17.958,138.43,215.0331,0.001,0.001,0.001,0.001,78.0,0.001,0.001,0.001,0.001,0.001,0.001,77.0
11508,11.0,24.286,183.4,317.2119,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,102.0,53.0,0.001
11509,15.392,32.781,242.44,606.2942,0.001,80.0,0.001,0.001,75.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11510,15.17,36.537,269.12,727.5453,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,154.0
11511,16.396,25.731,938.77,339.708,0.001,0.001,0.001,0.001,154.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11512,15.055,28.684,213.66,464.9225,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,154.0,0.001,0.001,0.001
11513,13.915,26.645,199.55,393.3092,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,82.0,72.0,0.001
11514,3.366,16.3,128.2,160.0389,0.001,0.001,0.001,0.001,0.001,0.001,154.0,0.001,0.001,0.001,0.001,0.001
11515,4.432,29.645,219.65,568.1765,0.001,0.001,0.001,0.001,0.001,0.001,80.0,0.001,0.001,0.001,74.0,0.001
11516,9.833,18.263,139.2,266.0265,81.0,0.001,0.001,73.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11517,14.85,27.539,206.15,397.3315,0.001,0.001,0.001,80.0,74.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11518,2.512,25.505,190.65,420.1731,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,154.0,0.001,0.001
11519,16.17,28.714,214.22,440.4172,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,154.0,0.001,0.001
11520,11.499,30.375,230.99,265.1461,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,154.0,0.001
11521,15.428,26.081,196.04,355.6669,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,154.0,0.001
11522,13.865,22.618,172.1,269.3041,0.001,0.001,0.001,0.001,0.001,0.001,0.001,76.0,0.001,0.001,0.001,78.0
11523,11.69,19.023,145.01,264.0393,0.001,154.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11524,5.718,25.804,195.3,299.0043,0.001,0.001,76.0,0.001,78.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11525,9.543,27.09,205.68,277.1457,0.001,0.001,0.001,0.001,0.001,0.001,154.0,0.001,0.001,0.001,0.001,0.001
11526,12.962,25.544,192.65,325.8891,0.001,0.001,0.001,0.001,0.001,0.001,0.001,85.0,0.001,0.001,0.001,69.0
11527,11.801,23.522,177.95,305.0201,0.001,83.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,71.0,0.001,0.001
11528,10.319,36.953,283.8,217.0354,0.001,0.001,56.0,0.001,98.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11529,2.298,30.666,226.61,636.992,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,86.0,0.001,0.001,68.0
11530,3.436,31.183,246.89,141.0193,0.001,0.001,0.001,0.001,69.0,85.0,0.001,0.001,0.001,0.001,0.001,0.001
11531,13.88,19.501,148.28,278.0473,0.001,85.0,0.001,69.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11532,16.395,17.515,134.89,219.1185,0.001,0.001,0.001,0.001,0.001,0.001,0.001,100.0,54.0,0.001,0.001,0.001
11533,1.386,34.651,285.06,94.9236,0.001,0.001,0.001,0.001,0.001,0.001,0.001,68.0,0.001,86.0,0.001,0.001
11534,13.07,36.588,268.94,818.1576,0.001,0.001,0.001,0.001,0.001,0.001,85.0,0.001,0.001,0.001,69.0,0.001
11535,0.972,21.814,165.25,298.0153,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66.0,0.001,0.001,88.0
11536,16.389,18.336,140.39,243.0305,0.001,0.001,0.001,0.001,0.001,0.001,0.001,154.0,0.001,0.001,0.001,0.001
11537,11.208,25.794,193.74,363.2514,0.001,0.001,0.001,0.001,0.001,0.001,69.0,0.001,0.001,85.0,0.001,0.001
11538,16.125,18.381,141.14,230.0534,0.001,0.001,0.001,0.001,0.001,0.001,0.001,154.0,0.001,0.001,0.001,0.001
11539,12.996,23.287,179.16,217.002,0.001,0.001,0.001,0.001,91.0,63.0,0.001,0.001,0.001,0.001,0.001,0.001
11540,13.593,27.72,207.66,388.2547,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,84.0,69.0
11541,14.717,34.477,254.59,645.4485,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,84.0,69.0
11542,5.294,18.332,141.19,218.0051,0.001,0.001,0.001,0.001,0.001,92.0,0.001,0.001,0.001,0.001,0.001,61.0
11543,7.746,18.805,142.75,290.0272,0.001,0.001,153.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11544,11.741,13.557,106.49,165.8354,0.001,0.001,0.001,69.0,84.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11545,13.977,24.625,186.98,279.2335,0.001,153.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11546,15.428,26.06,195.87,355.8929,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,153.0,0.001,0.001
11547,10.729,18.347,140.47,243.0294,153.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11548,13.774,19.368,147.25,279.026,0.001,0.001,0.001,0.001,0.001,0.001,0.001,153.0,0.001,0.001,0.001,0.001
11549,11.198,22.922,171.47,416.0595,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,73.0,80.0,0.001
11550,1.019,12.089,100.3,92.9283,0.001,0.001,73.0,0.001,0.001,0.001,80.0,0.001,0.001,0.001,0.001,0.001
11551,8.651,24.875,187.26,343.2459,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,86.0,0.001,67.0
11552,14.939,29.47,223.42,284.2675,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,153.0,0.001,0.001
11553,1.32,20.009,165.4,92.9288,0.001,0.001,0.001,0.001,0.001,0.001,86.0,0.001,0.001,0.001,0.001,67.0
11554,14.463,38.411,282.49,786.5278,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,153.0,0.001,0.001
11555,5.574,17.604,133.45,301.9522,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,73.0,0.001,80.0,0.001
11556,1.122,33.014,261.33,141.0178,0.001,0.001,0.001,56.0,0.001,97.0,0.001,0.001,0.001,0.001,0.001,0.001
11557,10.794,23.857,180.11,320.1892,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,153.0,0.001
11558,12.03,28.538,210.87,646.9682,0.001,0.001,0.001,0.001,0.001,0.001,78.0,0.001,0.001,75.0,0.001,0.001
11559,16.318,35.69,262.72,755.3102,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,68.0,0.001,85.0
11560,15.351,28.863,214.96,467.1446,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,153.0,0.001
11561,14.142,28.619,213.27,457.3293,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,153.0,0.001
11562,3.169,29.808,220.84,569.2112,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,75.0,0.001,78.0
11563,10.396,31.596,233.21,670.2621,0.001,0.001,0.001,0.001,0.001,0.001,88.0,0.001,0.001,0.001,0.001,65.0
11564,14.257,38.418,282.53,787.5288,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,153.0
11565,4.54,25.703,192.05,425.2202,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,153.0
11566,0.246,17.908,143.55,126.0558,0.001,0.001,78.0,0.001,0.001,75.0,0.001,0.001,0.001,0.001,0.001,0.001
11567,9.436,22.229,168.91,277.6336,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,153.0
11568,0.268,27.437,201.99,792.4193,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,90.0,0.001,0.001
11569,12.483,25.229,189.87,345.2424,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,76.0,0.001,77.0,0.001
11570,1.819,29.187,240.25,94.9255,0.001,0.001,0.001,0.001,0.001,0.001,0.001,78.0,0.001,0.001,0.001,75.0
11571,13.774,29.74,221.01,503.2877,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,153.0
11572,16.205,36.403,268.41,690.5603,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,77.0,0.001,76.0,0.001
11573,15.152,36.567,269.36,724.5266,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,76.0,77.0
11574,12.387,13.593,106.77,165.8355,0.001,0.001,0.001,0.001,73.0,0.001,80.0,0.001,0.001,0.001,0.001,0.001
11575,15.994,38.038,280.3,706.6342,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152.0,0.001,0.001,0.001,0.001
11576,13.426,22.084,166.2,351.0474,0.001,0.001,0.001,0.001,0.001,0.001,152.0,0.001,0.001,0.001,0.001,0.001
11577,11.158,25.754,197.99,218.0287,66.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,86.0,0.001
11578,10.549,23.625,177.6,359.0144,0.001,0.001,0.001,0.001,0.001,0.001,64.0,88.0,0.001,0.001,0.001,0.001
11579,16.477,31.444,233.57,507.4183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,86.0,66.0
11580,11.705,24.455,184.77,313.17,0.001,0.001,0.001,0.001,0.001,0.001,96.0,0.001,56.0,0.001,0.001,0.001
11581,13.316,21.995,486.62,253.6806,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152.0,0.001,0.001
11582,0.241,18.162,138.97,246.0261,63.0,0.001,0.001,89.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11583,15.862,30.099,223.3,537.31,0.001,0.001,152.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11584,10.267,25.909,192.82,487.0626,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152.0,0.001,0.001
11585,9.656,28.82,214.63,468.2415,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,85.0,0.001,67.0
11586,11.217,10.139,82.24,116.9737,0.001,0.001,0.001,0.001,0.001,0.001,0.001,55.0,0.001,97.0,0.001,0.001
11587,8.931,20.43,157.04,223.2058,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,89.0,0.001,0.001,0.001
11588,14.48,27.708,207.36,400.6722,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152.0
11589,12.576,24.436,183.41,373.0428,0.001,0.001,0.001,0.001,0.001,0.001,66.0,0.001,0.001,0.001,0.001,86.0
11590,15.076,28.39,211.64,452.8158,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152.0,0.001,0.001,0.001
11591,14.955,28.532,212.53,464.7219,0.001,0.001,0.001,0.001,0.001,152.0,0.001,0.001,0.001,0.001,0.001,0.001
11592,16.199,27.23,795.26,383.6408,0.001,0.001,0.001,152.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11593,8.543,20.135,296.83,402.6254,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152.0,0.001
11594,2.295,30.75,230.1,397.0012,0.001,0.001,0.001,0.001,0.001,0.001,0.001,79.0,73.0,0.001,0.001,0.001
11595,15.418,38.538,283.4,789.5437,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,84.0,0.001,68.0
11596,13.778,27.428,207.41,303.2725,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152.0
11597,3.42,29.898,220.81,656.9925,0.001,0.001,0.001,88.0,0.001,0.001,0.001,0.001,64.0,0.001,0.001,0.001
11598,14.693,23.74,179.74,299.2583,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,61.0,91.0,0.001
11599,14.101,29.724,220.61,529.2782,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152.0,0.001,0.001,0.001,0.001
11600,13.323,27.283,204.53,381.005,61.0,91.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11601,8.423,19.574,147.9,321.9889,0.001,0.001,0.001,0.001,0.001,0.001,69.0,0.001,0.001,83.0,0.001,0.001
11602,14.134,24.441,184.72,311.2383,0.001,0.001,0.001,0.001,0.001,0.001,76.0,76.0,0.001,0.001,0.001,0.001
11603,15.51,35.798,263.96,690.5343,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,81.0,71.0
11604,15.242,32.022,238.03,493.307,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152.0,0.001
11605,15.493,34.042,251.63,617.4734,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152.0,0.001,0.001,0.001
11606,16.356,36.985,272.46,720.5198,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,84.0,68.0,0.001
11607,0.309,27.987,207.27,584.9454,79.0,73.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11608,13.813,28.535,212.41,476.2759,83.0,69.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11609,13.175,26.423,198.29,371.2105,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152.0
11610,15.272,14.996,113.64,312.8804,94.0,57.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11611,11.478,30.008,221.79,633.031,0.001,0.001,94.0,0.001,0.001,0.001,57.0,0.001,0.001,0.001,0.001,0.001
11612,1.81,28.954,229.3,141.0174,0.001,0.001,0.001,0.001,0.001,0.001,57.0,0.001,94.0,0.001,0.001,0.001
11613,14.184,22.183,811.99,256.448,0.001,0.001,0.001,0.001,0.001,151.0,0.001,0.001,0.001,0.001,0.001,0.001
11614,14.253,38.419,282.87,737.5342,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,88.0
11615,12.037,29.123,217.1,451.3526,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,151.0,0.001,0.001
11616,3.915,28.945,229.23,141.0238,0.001,72.0,0.001,0.001,0.001,0.001,79.0,0.001,0.001,0.001,0.001,0.001
11617,13.958,35.369,261.21,639.4564,0.001,0.001,0.001,0.001,0.001,0.001,63.0,88.0,0.001,0.001,0.001,0.001
11618,4.942,24.225,195.24,116.9731,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,151.0,0.001,0.001
11619,8.343,25.665,192.35,387.0245,0.001,0.001,0.001,0.001,0.001,0.001,0.001,70.0,81.0,0.001,0.001,0.001
11620,1.675,48.843,402.42,92.9283,0.001,0.001,0.001,0.001,0.001,0.001,0.001,73.0,78.0,0.001,0.001,0.001
11621,0.242,22.432,168.67,359.2013,0.001,0.001,0.001,0.001,0.001,0.001,151.0,0.001,0.001,0.001,0.001,0.001
11622,15.131,27.431,207.61,297.2844,0.001,0.001,0.001,0.001,0.001,0.001,0.001,151.0,0.001,0.001,0.001,0.001
11623,14.345,33.45,247.08,639.3314,0.001,0.001,0.001,0.001,0.001,0.001,68.0,0.001,0.001,83.0,0.001,0.001
11624,6.655,25.712,192.7,387.0247,83.0,0.001,0.001,0.001,0.001,0.001,0.001,68.0,0.001,0.001,0.001,0.001
11625,1.792,15.925,127.15,133.0293,0.001,0.001,0.001,0.001,0.001,0.001,151.0,0.001,0.001,0.001,0.001,0.001
11626,14.968,19.878,151.08,280.0339,0.001,0.001,0.001,57.0,94.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11627,15.369,33.11,245.01,589.4423,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,89.0
11628,13.217,12.176,97.44,132.867,0.001,0.001,0.001,0.001,0.001,0.001,77.0,74.0,0.001,0.001,0.001,0.001
11629,16.176,36.374,269.07,591.4248,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,86.0,0.001,65.0
11630,15.076,28.379,211.55,452.9499,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,151.0,0.001,0.001
11631,13.896,23.122,510.54,281.1384,0.001,151.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11632,6.882,9.15,74.31,116.9735,0.001,0.001,0.001,91.0,0.001,60.0,0.001,0.001,0.001,0.001,0.001,0.001
11633,9.386,28.591,230.26,116.9735,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,71.0,80.0,0.001
11634,5.832,22.121,169.05,246.9808,0.001,0.001,0.001,0.001,0.001,59.0,0.001,0.001,0.001,0.001,0.001,92.0
11635,10.056,19.242,146.76,261.0549,0.001,0.001,0.001,0.001,0.001,151.0,0.001,0.001,0.001,0.001,0.001,0.001
11636,9.693,9.079,72.52,141.0203,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,151.0
11637,9.431,27.278,203.08,477.2276,0.001,0.001,0.001,0.001,0.001,0.001,0.001,59.0,0.001,0.001,0.001,92.0
11638,2.253,23.671,176.91,426.9884,0.001,0.001,0.001,0.001,0.001,0.001,81.0,0.001,0.001,70.0,0.001,0.001
11639,14.265,30.146,223.91,513.3528,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,80.0,0.001,71.0
11640,0.238,24.635,183.85,445.0393,0.001,0.001,0.001,0.001,0.001,0.001,88.0,63.0,0.001,0.001,0.001,0.001
11641,5.783,23.68,177.73,374.9899,0.001,0.001,0.001,0.001,0.001,151.0,0.001,0.001,0.001,0.001,0.001,0.001
11642,15.616,29.432,644.81,483.5661,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,151.0,0.001,0.001
11643,2.285,17.625,520.73,187.2651,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,151.0,0.001
11644,9.499,27.527,205.33,445.1643,0.001,0.001,0.001,0.001,0.001,0.001,80.0,0.001,71.0,0.001,0.001,0.001
11645,6.97,23.17,183.36,143.9916,0.001,0.001,0.001,0.001,0.001,0.001,65.0,0.001,0.001,0.001,86.0,0.001
11646,6.216,17.046,129.66,280.9821,0.001,0.001,0.001,0.001,66.0,85.0,0.001,0.001,0.001,0.001,0.001,0.001
11647,10.073,10.106,80.61,141.016,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,83.0,0.001,0.001,67.0
11648,15.805,33.158,245.89,538.5156,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,75.0,75.0
11649,15.393,37.116,274.02,645.4127,0.001,0.001,0.001,0.001,64.0,0.001,0.001,0.001,0.001,86.0,0.001,0.001
11650,13.447,25.754,193.92,339.3528,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0
11651,15.05,29.313,218.11,481.5279,0.001,0.001,0.001,0.001,0.001,0.001,150.0,0.001,0.001,0.001,0.001,0.001
11652,13.683,23.497,178.11,291.2329,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0
11653,14.709,22.091,166.27,350.0502,0.001,0.001,0.001,0.001,150.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11654,9.441,22.22,973.63,277.6524,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0
11655,16.226,29.52,220.02,453.4273,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,78.0,72.0
11656,0.308,26.684,198.44,499.0334,0.001,0.001,0.001,0.001,72.0,78.0,0.001,0.001,0.001,0.001,0.001,0.001
11657,14.563,22.781,1328.23,270.5361,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0,0.001,0.001,0.001,0.001
11658,0.378,22.807,172.99,288.0875,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,79.0,0.001,71.0
11659,15.87,26.544,198.45,415.1449,0.001,0.001,150.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11660,14.786,32.594,241.08,603.3066,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0,0.001,0.001,0.001,0.001
11661,5.407,22.978,185.23,116.9737,0.001,0.001,0.001,0.001,150.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11662,15.461,34.92,258.71,556.4447,0.001,0.001,0.001,0.001,0.001,80.0,0.001,0.001,70.0,0.001,0.001,0.001
11663,14.664,30.378,225.67,509.3372,0.001,0.001,0.001,0.001,0.001,0.001,70.0,80.0,0.001,0.001,0.001,0.001
11664,14.481,25.902,944.56,358.8072,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0
11665,13.341,22.002,167.9,254.3518,0.001,0.001,0.001,0.001,0.001,0.001,0.001,73.0,77.0,0.001,0.001,0.001
11666,9.023,22.707,172.26,287.22,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,86.0,0.001,0.001,64.0
11667,16.235,18.442,142.03,218.0058,0.001,150.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11668,13.776,22.216,169.49,255.2326,84.0,0.001,0.001,66.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11669,11.551,30.998,235.72,265.1471,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0,0.001,0.001,0.001
11670,2.368,21.801,169.31,187.0201,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0,0.001
11671,15.497,24.498,539.9,312.6134,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0,0.001,0.001
11672,16.262,28.549,212.87,449.2892,0.001,91.0,0.001,0.001,0.001,0.001,59.0,0.001,0.001,0.001,0.001,0.001
11673,4.128,27.306,238.06,61.9902,0.001,0.001,94.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,56.0,0.001
11674,5.56,24.736,185.2,401.0858,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0,0.001
11675,14.396,22.918,170.13,549.9629,0.001,0.001,0.001,98.0,0.001,52.0,0.001,0.001,0.001,0.001,0.001,0.001
11676,16.114,36.557,269.31,722.5026,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,52.0,98.0
11677,15.051,28.39,212.35,405.7625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0,0.001,0.001
11678,0.437,18.532,144.42,180.0663,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0
11679,15.559,37.75,278.0,732.5868,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,98.0,52.0
11680,12.476,28.475,212.26,453.1778,0.001,0.001,0.001,0.001,0.001,0.001,59.0,0.001,91.0,0.001,0.001,0.001
11681,16.329,27.728,207.55,397.8862,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0,0.001,0.001
11682,2.917,19.679,151.08,229.0175,0.001,0.001,0.001,0.001,0.001,0.001,60.0,0.001,90.0,0.001,0.001,0.001
11683,2.012,19.804,157.12,141.0175,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,87.0
11684,15.836,30.477,226.37,511.3754,0.001,0.001,0.001,0.001,55.0,95.0,0.001,0.001,0.001,0.001,0.001,0.001
11685,15.155,25.941,193.07,486.0674,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0,0.001,0.001
11686,13.25,25.547,191.95,360.1806,0.001,0.001,0.001,0.001,0.001,0.001,81.0,68.0,0.001,0.001,0.001,0.001
11687,14.237,28.012,209.31,419.351,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,70.0,0.001,79.0
11688,16.137,36.325,267.66,714.4346,0.001,0.001,149.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
