ID,RT,DT,CCS,m/z,Abundance,RSD, 9-M-E1-A-1.d.DeMP,10-M-E1-A-2.d.DeMP, 11-M-E1-A-3.d.DeMP, 16-DBS-E1-A-1.d.DeMP, 17-DBS-E1-A-2.d.DeMP, 18-DBS-E1-A-3.d.DeMP, 41-M-E4-A-1.d.DeMP, 42-M-E4-A-2.d.DeMP, 43-M-E4-A-3.d.DeMP, 47-DBS-E4-A-1.d.DeMP, 48-DBS-E4-A-2.d.DeMP, 49-DBS--E4-A-3.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d
16153,14.181,27.24,203.28,439.2632,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0,0,0
16154,14.494,25.999,195.45,354.4558,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0,0,0
16155,15.883,29.842,222.11,475.3069,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0,0,0
16156,8.112,30.084,222.26,644.9601,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0,0,0
16157,15.334,28.972,215.73,469.9402,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0,0,0
16158,4.797,29.459,233.29,141.0207,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0,0,0
16159,13.708,23.145,175.83,277.8789,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0,0,0
16160,12.673,23.141,175.73,280.2289,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0,0,0
16161,15.786,32.938,243.62,603.3967,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0,0,0
16162,2.837,47.812,384.45,116.9717,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0,0,0
16163,15.998,37.666,277.22,756.5478,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0,0,0
16164,12.941,21.084,161.84,228.2615,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0,0,0
16165,16.459,35.588,263.46,572.3843,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0,0,0
16166,7.864,20.826,160.23,219.0259,6,3.46,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16167,14.556,30.697,1560.57,473.8179,6,3.46,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16168,0.269,21.779,160.4,824.388,6,3.46,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16169,12.43,24.737,1440.51,311.6662,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0,0,0
16170,10.192,34.022,250.84,698.2712,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0,0,0
16171,15.183,33.459,247.22,630.3619,6,3.46,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16172,10.39,30.701,226.88,635.2963,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0,0,0
16173,1.713,25.274,208.17,94.9289,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0,0,0
16174,6.228,48.491,383.42,141.0207,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0,0,0
16175,10.577,20.084,152.4,290.0318,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0,0,0
16176,14.482,38.026,279.72,777.6578,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0,0,0
16177,12.864,24.344,1417.37,325.7964,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0,0,0
16178,13.811,19.28,148.18,225.0063,6,3.46,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16179,10.539,22.686,168.75,508.6898,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0,0,0
16180,10.371,27.088,202.62,407.6152,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0,0,0
16181,5.315,17.608,133.46,303.0342,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0,0,0
16182,14.74,23.755,179.92,296.7086,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0,0,0
16183,14.911,26.912,201.14,418.2823,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0,0,0
16184,16.33,30.469,226.33,510.6053,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0,0,0
16185,15.032,29.25,217.63,482.4044,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0,0,0
16186,3.009,23.098,183,142.0202,6,3.46,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16187,13.173,30.642,227.04,564.2274,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0,0,0
16188,8.365,25.865,192.55,481.9828,6,3.46,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16189,9.307,29.745,239.52,116.9735,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16190,14.827,28.754,214.52,440.3541,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16191,14.276,28.251,210.6,452.9416,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16192,8.76,27.842,208.6,387.0238,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0,0,0
16193,16.47,38.823,286.31,675.3829,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16194,15.271,32.611,241.94,530.2687,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16195,15.069,28.4,211.7,453.7508,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16196,15.247,39.722,291.68,859.5286,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16197,13.172,34.734,259.93,391.2846,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0,0,0
16198,15.253,34.695,254.95,842.1148,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16199,15.086,28.311,211.73,407.5921,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0,0,0
16200,1.174,48.322,397.17,94.9253,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0,0,0
16201,1.699,14.433,119.57,92.9301,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0,0,0
16202,2.495,31.905,247.38,187.0113,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16203,13.61,28.743,213.97,475.2798,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16204,15.414,32.206,239.77,466.461,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0,0,0
16205,15.106,25.779,194.12,339.324,6,3.46,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16206,14.448,27.95,208.5,443.2278,6,3.46,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16207,14.364,26.844,201.15,387.2092,6,3.46,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16208,3.493,31.253,231.1,615.2297,6,3.46,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16209,0.617,4.63,38.05,116.9704,6,3.46,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16210,15.714,35.968,265.67,633.6019,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0,0,0
16211,12.914,24.354,183.73,325.5066,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0,0,0
16212,15.362,32.212,239.82,465.6089,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16213,2.805,22.047,174.51,143.9907,6,3.46,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16214,0.177,13.485,118.98,59.015,6,3.46,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16215,13.701,28.542,216.55,280.2372,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0,0,0
16216,14.606,27.789,207.95,401.1284,6,3.46,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16217,15.753,30.418,225.91,514.3579,6,3.46,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16218,16.18,29.296,218.04,477.3228,6,3.46,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16219,15.211,31.164,230.96,557.232,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0,0,0
16220,4.317,58.874,452.11,213.0246,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16221,16.018,36.093,266.6,632.5934,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0,0,0
16222,14.917,36.829,270.86,792.3167,6,3.46,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16223,10.96,29.808,220.86,567.3187,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16224,13.895,37.309,274.71,739.4407,6,3.46,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16225,6.41,29.64,219.85,542.2606,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16226,10.728,22.698,168.84,507.1876,6,3.46,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16227,13.053,30.268,224.63,529.298,6,3.46,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16228,12.969,24.902,187.84,325.5357,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16229,15.398,32.144,238.13,564.3034,6,3.46,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16230,12.737,31.877,252.36,141.0168,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16231,13.187,32.121,237.65,597.323,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16232,16.218,27.337,600.54,384.2023,6,3.46,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16233,13.156,22.066,166.43,331.0447,6,3.46,0.001,0.001,0.001,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16234,14.379,28.852,215.29,437.3945,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16235,1.853,8.548,69.36,118.9683,6,3.46,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16236,14.077,30.132,223.67,524.3598,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16237,12.409,24.184,182.78,311.422,6,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,0.001,0,0,0
16238,15.326,30.547,227.07,496.3965,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0,0,0
16239,0.249,18.263,140.24,230.034,5,3.46,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16240,13.9,23.21,176.24,280.6896,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16241,15.074,28.819,214.61,468.3448,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0,0,0
16242,2.119,6.533,53.23,118.9683,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0,0,0
16243,14.082,28.596,212.95,469.2769,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16244,14.701,24.242,183.31,307.6312,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16245,2.567,29.021,225.1,187.0053,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0,0,0
16246,16.323,29.706,228.25,218.0349,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16247,0.327,26.534,207.13,171.0261,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16248,13.957,29.966,222.22,546.2682,5,3.46,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16249,1.928,7.167,58.4,116.9741,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0,0,0
16250,0.241,26.465,197.1,472.988,5,3.46,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16251,15.999,34.482,254.7,636.4376,5,3.46,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16252,14.361,32.651,241.21,637.2285,5,3.46,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16253,14.952,30.607,227.02,540.3352,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0,0,0
16254,14.656,28.426,211.9,453.3168,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0,0,0
16255,1.141,27.408,225.67,94.9266,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16256,12.872,34.686,256.13,646.4513,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16257,14.353,38.151,280.76,759.5195,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0,0,0
16258,14.221,28.419,211.47,483.2733,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0,0,0
16259,1.541,16.808,131.92,164.0722,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0,0,0
16260,0.311,30.2,222.86,682.9242,5,3.46,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16261,15.426,30.679,227.71,525.3013,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0,0,0
16262,8.029,26.32,196.85,410.9842,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0,0,0
16263,14.482,23.34,177.13,283.9085,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0,0,0
16264,13.16,24.248,183.21,313.2728,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16265,11.33,24.361,184.45,298.1534,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0,0,0
16266,4.398,24.584,183.59,434.9442,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16267,15.94,29.977,222.82,498.1507,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16268,8.047,48.733,373.88,218.0341,5,3.46,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16269,12.172,26.613,197.09,591.0069,5,3.46,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16270,14.772,27.951,208.55,440.7416,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0,0,0
16271,5.346,17.672,518.5,302.5688,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0,0,0
16272,13.184,26.484,198.73,371.9198,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16273,15.558,36.186,266.25,773.2995,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16274,14.488,38.295,281.73,771.5698,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16275,13.487,22.064,168.39,253.5496,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16276,12.31,26.161,196.19,379.2451,5,3.46,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16277,12.468,29.353,218.23,496.2741,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16278,16.441,37.367,275.01,757.5534,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16279,5.695,22.164,167.68,307.1598,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0,0,0
16280,16.225,25.269,190.95,311.1699,5,3.46,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16281,15.895,22.047,168.27,253.2173,5,3.46,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16282,12.387,18.419,141.33,233.0598,5,3.46,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16283,13.875,23.144,175.72,281.7276,5,3.46,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16284,13.624,27.575,206.97,367.2315,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0,0,0
16285,11.839,26.822,200.26,433.2377,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0,0,0
16286,11.004,27.948,208.35,453.2469,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0,0,0
16287,15.564,33.26,245.91,612.366,5,3.46,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16288,0.248,22.004,166.01,329.0657,5,3.46,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16289,14.924,22.877,173.39,293.1774,5,3.46,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16290,14.655,24.836,187.49,319.5785,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0,0,0
16291,6.723,31.875,234.73,754.9691,5,3.46,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16292,14.467,23.285,176.71,284.0768,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0,0,0
16293,1.646,13.381,108.07,118.9677,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0,0,0
16294,14.75,28.01,208.98,440.6228,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16295,15.033,42.036,308.54,872.6987,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0,0,0
16296,4.181,29,215.29,526.2883,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16297,13.594,24.833,186.94,343.1965,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0,0,0
16298,15.963,25.666,193.22,341.3305,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16299,12.866,24.382,183.94,325.6435,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001,0,0,0
16300,15.399,32.2,239.71,467.3925,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0,0,0
16301,0.418,13.973,110.63,148.9538,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16302,7.354,21.987,191.87,61.9892,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16303,13.465,26.479,199.35,339.5485,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16304,1.092,22.15,167.03,333.0291,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16305,13.001,24.444,184.38,326.4319,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16306,15.756,33.068,244.65,595.391,5,3.46,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16307,6.066,30.185,224.09,522.2378,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0,0,0
16308,15.312,32.947,244.17,553.4016,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0,0,0
16309,2.732,21.65,190.43,59.0147,5,3.46,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16310,0.358,17.766,138.86,173.0925,5,3.46,65,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0
16311,13.617,24.811,187.16,325.3524,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0,0,0
16312,13.592,26.441,198.11,388.8436,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0,0,0
16313,15.109,26.937,591.84,381.5196,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16314,5.638,25.686,192.19,407.1499,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16315,10.388,29.338,217.32,574.264,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16316,14.703,24.261,183.45,307.6777,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16317,15.019,34.237,252.95,630.4515,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0,0,0
16318,15.947,32.5,240.52,589.3552,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
16319,14.39,34.117,251.81,661.362,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0,0,0
16320,13.755,0.18,2.21,280.2322,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0,0,0
16321,10.814,47.002,377.95,116.9733,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0,0,0
16322,1.478,23.632,194.71,94.926,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0,0,0
16323,13.886,23.204,176.19,280.7711,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0,0,0
16324,16.41,24.061,181.86,311.1706,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0,0,0
16325,15.872,33.548,248.41,572.4754,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0,0,0
16326,13.518,21.596,165.25,241.4502,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0,0,0
16327,15.579,33.149,245.84,537.5078,5,3.46,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0,0,0
