ID,RT,DT,CCS,m/z,83 Paired 12835.d.DeMP, 84 Paired 7211.d.DeMP, 85 Paired 2654.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d
4857,11.957,29.865,251.68,519.2609,465,172,159,0.001,0.001,0.001
4858,11.487,19.11,175.19,289.0301,0.001,316,480,0.001,0.001,0.001
4859,12.951,30.514,255.91,570.2503,186,418,192,0.001,0.001,0.001
4860,11.824,26.937,233.63,317.2113,796,0.001,0.001,0.001,0.001,0.001
4861,5.651,25.232,218.69,411.1472,0.001,0.001,796,0.001,0.001,0.001
4862,1.593,22.085,196.64,331.0953,0.001,796,0.001,0.001,0.001,0.001
4863,6.045,33.905,279.84,699.1773,0.001,796,0.001,0.001,0.001,0.001
4864,11.396,27.31,233.88,432.2415,795,0.001,0.001,0.001,0.001,0.001
4865,15.301,31.496,263.33,558.4614,795,0.001,0.001,0.001,0.001,0.001
4866,8.55,28.073,239.64,428.6807,0.001,795,0.001,0.001,0.001,0.001
4867,0.917,30.838,257.82,621.1071,0.001,794,0.001,0.001,0.001,0.001
4868,1.444,20.629,187.52,263.0714,496,298,0.001,0.001,0.001,0.001
4869,6.72,35.693,293.98,600.2842,553,238,0.001,0.001,0.001,0.001
4870,9.585,27.39,236.53,335.2216,791,0.001,0.001,0.001,0.001,0.001
4871,16.098,36.948,302.19,715.5174,791,0.001,0.001,0.001,0.001,0.001
4872,11.184,19.73,180.3,275.056,0.001,381,410,0.001,0.001,0.001
4873,10.485,25.779,223.77,361.2368,790,0.001,0.001,0.001,0.001,0.001
4874,10.132,23.168,205.9,291.1956,790,0.001,0.001,0.001,0.001,0.001
4875,12.669,29.802,253.01,405.3015,790,0.001,0.001,0.001,0.001,0.001
4876,13.424,34.883,287.29,672.469,0.001,235,555,0.001,0.001,0.001
4877,2.643,16.286,167.69,92.0266,0.001,0.001,790,0.001,0.001,0.001
4878,15.345,41.353,333.26,925.5479,790,0.001,0.001,0.001,0.001,0.001
4879,1.2,16.677,161.07,176.9854,0.001,0.001,789,0.001,0.001,0.001
4880,16.134,37.297,304.39,764.5226,0.001,557,232,0.001,0.001,0.001
4881,4.905,36.151,295.76,791.3888,310,479,0.001,0.001,0.001,0.001
4882,11.616,33.042,274.13,621.2334,660,0.001,128,0.001,0.001,0.001
4883,7.921,24.52,215.6,309.2059,788,0.001,0.001,0.001,0.001,0.001
4884,7.595,28.53,242.1,491.2856,0.001,0.001,788,0.001,0.001,0.001
4885,14.572,36.459,298.52,722.5146,0.001,176,612,0.001,0.001,0.001
4886,10.223,22.142,198.98,265.1799,412,0.001,375,0.001,0.001,0.001
4887,12.553,28.748,244.37,447.3094,228,0.001,559,0.001,0.001,0.001
4888,8.419,26.424,228.1,385.2375,0.001,497,289,0.001,0.001,0.001
4889,7.694,34.71,286.27,643.353,166,214,406,0.001,0.001,0.001
4890,13.545,26.233,226.48,395.2449,0.001,0.001,786,0.001,0.001,0.001
4891,11.907,22.19,199.63,257.2262,786,0.001,0.001,0.001,0.001,0.001
4892,9.144,26.714,230.04,397.2403,786,0.001,0.001,0.001,0.001,0.001
4893,4.484,29.028,245.93,483.0608,786,0.001,0.001,0.001,0.001,0.001
4894,5.11,23.679,208.66,331.0928,785,0.001,0.001,0.001,0.001,0.001
