ID,RT,DT,CCS,m/z,Abundance,Z,Ions,Freq.,Q Score,Sat.,Mark,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Log2(A1/A2),Expression,Diff.Score,148 B2 16632.d.DeMP, 149 B2 16631.d.DeMP, 220 B3 16562.d.DeMP, 221 B3 16563.d.DeMP, 291 B4 16634.d.DeMP, 295 B4 16707.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d,Blank 4.d,Blank 5.d,Blank 6.d,Blank 7.d,Blank 8.d,Blank 9.d
1808,4.153,38.654,284.72,804.5253,3867,-1,3,2,98.7,,FALSE,4.153,38.654,284.72,804.5253,3867,2.25,2,,,,,0,,0,,,,,16,up,80.245,0.001,1601,0.001,0.001,0.001,21602,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1809,3.149,23.357,176.73,295.2267,3861,-1,2,4,99.8,,FALSE,3.184,23.329,176.53,295.2257,3861,1.29,3,3.045,23.439,177.35,295.2295,63,3,1,0.139,-0.11,-0.82,-0.0038,5.93,up,96.339,12424,6231,4508,0.001,0.001,0.001,0.001,0.001,0.001,0.001,569,0.001,0.001,0.001,0.001
1810,3.527,38.079,280.66,774.5492,3860,-1,4,2,55.6,,FALSE,3.527,38.079,280.66,774.5492,3860,1.56,2,,,,,0,,0,,,,,16,up,92.76,0.001,0.001,12922,0.001,0.001,10236,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1811,3.11,26.378,198,365.3417,3858,-1,2,5,82.4,,FALSE,3.054,26.374,197.98,365.3411,3858,1.02,4,3.336,26.395,198.11,365.3441,39,3,1,-0.282,-0.021,-0.13,-0.0031,6.64,up,98.881,0.001,1452,5671,9558,6464,0.001,0.001,0.001,0.001,0.001,347,0.001,0.001,0.001,0.001
1812,2.543,28.835,214.84,465.2846,3857,-1,2,3,100,,FALSE,2.543,28.835,214.84,465.2846,3857,2.09,3,,,,,0,,0,,,,,16,up,83.308,0.001,20211,2235,0.001,0.001,694,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1813,3.533,32.922,245,491.3744,3851,-1,2,6,69.6,,FALSE,3.533,32.922,245,491.3744,3851,0.52,6,,,,,0,,0,,,,,16,up,99.994,2233,4611,4826,6967,2974,1495,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1814,3.309,27.07,202.9,382.3315,3832,-1,1,4,96.5,,FALSE,3.309,27.07,202.9,382.3315,3832,1.18,4,,,,,0,,0,,,,,16,up,97.792,5341,12075,2807,2766,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1815,2.737,31.117,231.18,521.3839,3831,-1,2,4,78.8,,FALSE,2.737,31.117,231.18,521.3839,3831,1.09,4,,,,,0,,0,,,,,16,up,98.507,6844,3472,2075,0.001,0.001,10594,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1816,3.443,34.036,252.64,545.4221,3831,-1,4,5,82.4,,FALSE,3.443,34.036,252.64,545.4221,3831,0.88,5,,,,,0,,0,,,,,16,up,99.585,0.001,6902,1561,8887,3092,2541,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1817,3.116,37.335,275.33,748.5332,3829,-1,4,2,52.5,,FALSE,3.116,37.335,275.33,748.5332,3829,1.71,2,,,,,0,,0,,,,,16,up,90.324,0.001,0.001,15858,0.001,0.001,7116,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1818,3.018,33.693,249.71,581.4428,3825,-1,3,4,73.9,,FALSE,3.018,33.693,249.71,581.4428,3825,0.8,4,,,,,0,,0,,,,,16,up,99.78,7101,4943,0.001,0.001,6100,4807,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1819,2.825,22.32,170.07,253.2523,3824,-1,2,5,100,,FALSE,2.825,22.32,170.07,253.2523,3824,0.93,5,,,,,0,,0,,,,,16,up,99.415,0.001,5172,9550,103,4095,4022,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1820,0.398,13.501,105.55,160.8396,3822,-1,1,10,82.3,,FALSE,0.53,13.512,105.63,160.8391,3822,1.18,5,0.266,13.49,105.46,160.8401,3588,1.21,5,0.264,0.022,0.17,-0.001,0.09,up,7.851,2806,2195,0.001,2176,12743,3012,4130,2867,4404,0.001,0.001,8945,0.001,0.001,11950
1821,3.584,32.301,239.86,533.3857,3819,-1,3,3,83.7,,FALSE,3.584,32.301,239.86,533.3857,3819,1.3,3,,,,,0,,0,,,,,16,up,96.45,7224,0.001,0.001,3586,0.001,12102,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1822,0.379,20.799,158.91,239.0889,3816,-1,2,5,100,,FALSE,0.379,20.799,158.91,239.0889,3816,2.11,5,,,,,0,,0,,,,,16,up,82.923,179,380,20224,891,1220,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1823,3.364,32.922,244.18,561.4159,3803,-1,4,5,96.1,,FALSE,3.364,32.922,244.18,561.4159,3803,1.13,5,,,,,0,,0,,,,,16,up,98.188,9995,8456,2267,437,1665,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1824,3.562,36.05,266.18,698.5161,3798,-1,5,4,80.2,,FALSE,3.562,36.05,266.18,698.5161,3798,0.94,4,,,,,0,,0,,,,,16,up,99.369,3603,0.001,9022,3604,0.001,6557,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1825,3.053,26.105,195.8,373.1833,3795,-1,3,6,100,,FALSE,3.053,26.105,195.8,373.1833,3795,0.21,6,,,,,0,,0,,,,,16,up,100,4399,4912,4091,3439,2731,3199,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1826,3.284,31.068,230.72,530.3259,3789,-1,2,5,98.6,,FALSE,3.284,31.068,230.72,530.3259,3789,1.31,5,,,,,0,,0,,,,,16,up,96.353,1967,5232,0.001,13188,2139,210,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1827,0.476,21.905,168.02,223.1318,3786,-1,2,6,100,,FALSE,0.476,21.905,168.02,223.1318,3786,0.5,6,,,,,0,,0,,,,,16,up,99.996,3379,6668,1986,2501,5569,2613,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1828,2.745,28.262,211.35,411.3132,3780,-1,2,4,53.6,,FALSE,2.745,28.262,211.35,411.3132,3780,1.03,4,,,,,0,,0,,,,,16,up,98.926,2640,0.001,0.001,3966,5870,10205,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1829,2.828,31.526,234.75,479.3377,3779,-1,3,5,93.7,,FALSE,2.828,31.526,234.75,479.3377,3779,0.66,5,,,,,0,,0,,,,,16,up,99.955,3988,1717,4596,6259,6115,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1830,2.399,21.99,163.17,525.1122,3778,-1,2,2,58.8,,FALSE,2.406,22.001,163.26,525.1144,3778,2.45,1,2.391,21.979,163.09,525.11,100,3,1,0.015,0.022,0.17,0.0044,5.24,up,75.404,22670,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,897
1831,3.54,21.647,165.3,242.2198,3776,-1,2,7,71.1,,FALSE,3.587,21.682,165.57,242.2187,3776,2.31,2,3.522,21.634,165.2,242.2203,415,1.18,5,0.066,0.048,0.37,-0.0016,3.19,up,73.967,0.001,0.001,21540,0.001,1113,0.001,0.001,0.001,1134,535,0.001,399,1255,0.001,410
1832,2.337,24.923,187.44,345.2061,3772,-1,2,6,100,,FALSE,2.337,24.923,187.44,345.2061,3772,0.71,6,,,,,0,,0,,,,,16,up,99.913,1303,905,5240,8104,2927,4151,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1833,3.234,22.85,173.21,283.1092,3769,-1,4,12,100,,FALSE,3.317,22.932,173.84,283.1082,3769,0.73,5,3.176,22.791,172.76,283.1099,2345,1.04,7,0.141,0.141,1.08,-0.0017,0.68,up,68.867,1763,4892,6670,6692,0.001,2599,660,754,6089,6120,2775,3552,0.001,0.001,1159
1834,3.55,33.565,249,557.4587,3764,-1,2,3,73.8,,FALSE,3.55,33.565,249,557.4587,3764,1.17,3,,,,,0,,0,,,,,16,up,97.902,0.001,7726,0.001,5067,9791,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1835,2.167,25.865,194.42,351.1624,3763,-1,2,6,100,,FALSE,2.167,25.865,194.42,351.1624,3763,1.08,6,,,,,0,,0,,,,,16,up,98.611,226,622,3818,9806,660,7447,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1836,2.515,23.138,175.34,285.2421,3757,-1,2,9,96.3,,FALSE,2.468,23.132,175.3,285.2415,3757,0.12,6,2.608,23.148,175.41,285.2434,211,1.57,3,-0.139,-0.016,-0.11,-0.0019,4.15,up,100,3700,4084,4470,3396,3488,3402,840,0.001,0.001,617,0.001,444,0.001,0.001,0.001
1837,2.522,30.878,229.78,489.3589,3754,-1,2,4,82.4,,FALSE,2.522,30.878,229.78,489.3589,3754,1.57,4,,,,,0,,0,,,,,16,up,92.717,0.001,0.001,2232,2820,1950,15522,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1838,2.98,31.265,232.57,497.3842,3751,-1,2,5,100,,FALSE,2.98,31.265,232.57,497.3842,3751,0.98,5,,,,,0,,0,,,,,16,up,99.169,3380,716,0.001,4131,10428,3852,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1839,2.102,20.975,160.51,232.1679,3751,-1,2,5,100,,FALSE,2.102,20.975,160.51,232.1679,3751,0.78,5,,,,,0,,0,,,,,16,up,99.827,8099,0.001,5914,2300,2086,4106,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1840,3.819,33.286,247,549.4542,3738,-1,3,8,83.7,,FALSE,4.139,33.249,246.73,549.4532,3738,0.64,5,3.285,33.348,247.44,549.456,59,1.93,3,0.854,-0.099,-0.7,-0.0028,5.99,up,99.956,4181,5010,1901,0.001,6757,4578,342,0.001,0.001,86,0.001,0.001,101,0.001,0.001
1841,1.978,22.122,169.7,222.9982,3738,-1,1,15,98.8,,FALSE,1.973,22.163,170.01,222.997,3738,0.46,6,1.981,22.095,169.48,222.9989,1761,0.76,9,-0.007,0.068,0.53,-0.0019,1.09,up,97.343,6848,4162,3746,2865,2946,1858,4546,3555,1573,795,1008,1040,1453,937,938
1842,2.652,26.68,199.91,385.2948,3736,-1,4,5,100,,FALSE,2.652,26.68,199.91,385.2948,3736,0.69,5,,,,,0,,0,,,,,16,up,99.931,3485,6846,2607,2952,0.001,6526,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1843,2.907,33.622,248.83,618.4068,3736,-1,3,7,82.4,,FALSE,2.787,33.678,249.25,618.4065,3736,0.7,6,3.632,33.284,246.33,618.4086,13,3,1,-0.846,0.394,2.92,-0.0021,8.19,up,99.919,1931,1715,2847,4320,8756,2844,115,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1844,3.494,30.026,223.71,467.3138,3731,-1,2,4,93.4,,FALSE,3.494,30.026,223.71,467.3138,3731,0.96,4,,,,,0,,0,,,,,16,up,99.264,6463,4849,2245,0.001,0.001,8830,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1845,3.725,21.672,165.53,241.2155,3731,-1,2,5,99.2,,FALSE,3.54,21.705,165.78,241.2154,3731,1.18,3,4.002,21.622,165.15,241.2156,489,2.62,2,-0.463,0.083,0.64,-0.0002,2.93,up,94.502,0.001,0.001,4699,0.001,7710,9976,0.001,0.001,3869,0.001,0.001,0.001,0.001,0.001,535
1846,4.342,33.81,250.45,591.4641,3725,-1,2,4,48.4,,FALSE,4.454,33.934,251.4,591.4636,3725,2.45,1,4.305,33.769,250.14,591.4642,56,1.74,3,0.149,0.165,1.26,-0.0006,6.06,up,75.959,22348,0.001,0.001,0.001,0.001,0.001,0.001,0.001,128,0.001,278,0.001,0.001,95,0.001
1847,4.261,31.121,231.44,501.3944,3720,-1,2,4,70.4,,FALSE,4.223,31.108,231.35,501.3946,3720,1.6,3,4.374,31.159,231.73,501.3938,20,3,1,-0.15,-0.051,-0.38,0.0008,7.55,up,92.052,13885,8191,0.001,241,0.001,0.001,179,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1848,1.25,32.327,239.16,627.3762,3718,-1,3,6,100,,FALSE,1.25,32.327,239.16,627.3762,3718,0.77,6,,,,,0,,0,,,,,16,up,99.833,4712,1891,1598,2306,9153,2649,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1849,1.734,31.84,238,420.9917,3717,-1,1,5,98.7,,FALSE,1.734,31.84,238,420.9917,3717,1.39,5,,,,,0,,0,,,,,16,up,95.305,13887,3893,1833,2392,0.001,299,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1850,4.396,28.66,213.95,435.3476,3717,-1,3,5,98.9,,FALSE,4.595,28.63,213.73,435.3476,3717,0.91,4,3.599,28.777,214.83,435.3477,28,3,1,0.996,-0.147,-1.1,-0.0001,7.03,up,99.468,0.001,6185,3569,0.001,4018,8529,256,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1851,2.902,28.931,215.25,490.2925,3716,-1,2,2,100,,FALSE,2.902,28.931,215.25,490.2925,3716,2.35,2,,,,,0,,0,,,,,16,up,78.467,775,21519,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1852,0.243,37.611,276.35,942.3514,3707,-1,4,5,100,,FALSE,0.243,37.611,276.35,942.3514,3707,0.66,5,,,,,0,,0,,,,,16,up,99.951,6350,0.001,2171,2785,5250,5688,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1853,2.761,27.024,202.61,379.2845,3707,-1,3,6,91.1,,FALSE,2.761,27.024,202.61,379.2845,3707,0.23,6,,,,,0,,0,,,,,16,up,100,4524,2837,3256,4084,2784,4754,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1854,3.012,34.198,253.02,628.3633,3703,-1,5,6,100,,FALSE,3.012,34.198,253.02,628.3633,3703,0.32,6,,,,,0,,0,,,,,16,up,100,4673,4757,4333,3303,3580,1574,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1855,2.29,32.218,239.22,535.3129,3699,-1,4,4,100,,FALSE,2.29,32.218,239.22,535.3129,3699,0.85,4,,,,,0,,0,,,,,16,up,99.68,4619,3826,0.001,0.001,7543,6204,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1856,0.367,22.954,174.06,281.0982,3698,-1,2,5,97.2,,FALSE,0.367,22.954,174.06,281.0982,3698,1,5,,,,,0,,0,,,,,16,up,99.11,1750,3731,4513,10465,1731,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1857,3.702,32.074,238.13,535.4012,3692,-1,2,3,81.5,,FALSE,3.973,32.084,238.23,535.4001,3692,2.45,1,3.566,32.068,238.08,535.4018,29,2.17,2,0.407,0.016,0.14,-0.0017,6.98,up,76.276,22154,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,81,0.001,0.001,0.001,0.001,0.001
1858,3.584,23.163,175.88,273.2203,3692,-1,2,6,96.9,,FALSE,3.584,23.163,175.88,273.2203,3692,0.44,6,,,,,0,,0,,,,,16,up,99.999,4091,5493,4356,4229,3325,660,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1859,3.692,35.03,259.34,611.4897,3690,-1,3,4,65.8,,FALSE,3.692,35.03,259.34,611.4897,3690,1.1,4,,,,,0,,0,,,,,16,up,98.449,1960,9452,0.001,2794,7933,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1860,2.887,25.5,191.83,343.2839,3688,-1,3,5,100,,FALSE,2.887,25.5,191.83,343.2839,3688,0.67,5,,,,,0,,0,,,,,16,up,99.946,1746,6909,5244,3854,4375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1861,2.61,29.102,216.53,489.2237,3682,-1,3,6,100,,FALSE,2.61,29.102,216.53,489.2237,3682,0.57,6,,,,,0,,0,,,,,16,up,99.988,4768,427,3542,2567,4209,6581,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1862,2.369,29.766,221.83,463.3423,3682,-1,2,2,44,,FALSE,2.369,29.766,221.83,463.3423,3682,1.98,2,,,,,0,,0,,,,,16,up,85.328,18243,0.001,0.001,3846,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1863,2.462,28.285,211.49,413.3261,3680,-1,2,2,80.2,,FALSE,2.462,28.285,211.49,413.3261,3680,2.39,2,,,,,0,,0,,,,,16,up,77.774,0.001,477,0.001,0.001,0.001,21604,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1864,2.219,25.028,188.31,341.2693,3680,-1,2,7,93.7,,FALSE,2.083,25.035,188.37,341.2679,3680,0.66,5,2.558,25.012,188.18,341.2727,84,2.43,2,-0.475,0.023,0.18,-0.0047,5.45,up,99.937,4686,3473,2688,3772,0.001,7462,143,0.001,0.001,0.001,613,0.001,0.001,0.001,0.001
1865,1.928,25.487,191.48,356.2803,3680,-1,1,5,96.5,,FALSE,1.928,25.487,191.48,356.2803,3680,0.83,5,,,,,0,,0,,,,,16,up,99.725,3354,8193,6195,0.001,3103,1234,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1866,0.335,18.072,149.71,89.022,3672,-1,2,6,99.6,,FALSE,0.335,18.072,149.71,89.022,3672,0.95,6,,,,,0,,0,,,,,16,up,99.332,8842,6570,1406,860,4198,158,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1867,2.802,27.949,208.3,459.2513,3671,-1,3,6,94.1,,FALSE,2.843,27.956,208.35,459.2512,3671,0.8,5,2.596,27.916,208.06,459.2522,56,3,1,0.248,0.04,0.3,-0.0011,6.03,up,99.75,1950,6659,6075,6166,0.001,1176,507,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1868,3.932,31.071,232,435.3479,3667,-1,3,5,70.7,,FALSE,3.932,31.071,232,435.3479,3667,0.97,5,,,,,0,,0,,,,,16,up,99.253,9388,5738,2865,3767,0.001,242,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1869,0.375,16.608,139.38,79.955,3659,-1,3,5,100,,FALSE,0.375,16.608,139.38,79.955,3659,0.73,5,,,,,0,,0,,,,,16,up,99.896,7037,3904,2685,2019,6310,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1870,1.734,18.575,144.91,168.9866,3649,-1,3,6,100,,FALSE,1.734,18.575,144.91,168.9866,3649,0.56,6,,,,,0,,0,,,,,16,up,99.989,3193,3167,5496,6662,1222,2155,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1871,2.301,29.419,217.28,671.0203,3648,-1,3,15,100,,FALSE,2.297,29.502,217.9,671.0195,3648,0.47,6,2.304,29.364,216.86,671.0209,681,0.35,9,-0.007,0.138,1.04,-0.0015,2.42,up,99.982,7083,3338,3073,2630,2344,3421,1243,554,859,518,605,670,625,460,592
1872,3.756,27.668,207.12,397.3317,3645,-1,4,5,88.9,,FALSE,3.744,27.703,207.39,397.3318,3645,1.22,4,3.804,27.526,206.05,397.3315,25,3,1,-0.059,0.178,1.33,0.0003,7.18,up,97.293,9880,8304,3445,0.001,0.001,238,0.001,0.001,226,0.001,0.001,0.001,0.001,0.001,0.001
1873,2.562,28.566,213.43,423.3113,3643,-1,2,5,97.2,,FALSE,2.562,28.566,213.43,423.3113,3643,0.62,5,,,,,0,,0,,,,,16,up,99.974,3151,0.001,3689,4010,3988,7017,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1874,3.512,30.768,229.31,463.3431,3641,-1,2,2,52.3,,FALSE,3.59,30.781,229.41,463.344,3641,2.45,1,3.433,30.755,229.21,463.3421,9,3,1,0.158,0.026,0.2,0.0019,8.66,up,76.521,0.001,0.001,0.001,0.001,0.001,21844,0.001,0.001,81,0.001,0.001,0.001,0.001,0.001,0.001
1875,3.704,30.136,225.54,403.357,3639,-1,3,4,64,,FALSE,3.704,30.136,225.54,403.357,3639,0.96,4,,,,,0,,0,,,,,16,up,99.268,8880,6344,3344,3264,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1876,2.45,23.572,174.32,612.9715,3638,-1,2,15,100,,FALSE,2.438,23.612,174.62,612.9706,3638,0.25,6,2.457,23.546,174.12,612.9721,2868,0.36,9,-0.019,0.066,0.5,-0.0015,0.34,up,83.504,4147,4070,4379,4214,2853,2166,3698,4345,4000,1687,1586,1664,3065,2997,2772
1877,2.484,39.631,292.04,786.5331,3636,-1,4,5,100,,FALSE,2.484,39.631,292.04,786.5331,3636,1.04,5,,,,,0,,0,,,,,16,up,98.825,8124,8802,1499,1611,1782,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1878,2.922,31.019,230.21,543.3193,3635,-1,3,5,97.5,,FALSE,2.922,31.019,230.21,543.3193,3635,1.6,5,,,,,0,,0,,,,,16,up,92.129,454,15015,757,0.001,4704,880,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1879,3.057,27.976,208.94,428.3167,3623,-1,1,6,96.5,,FALSE,3.057,27.976,208.94,428.3167,3623,0.41,6,,,,,0,,0,,,,,16,up,99.999,4562,2758,3941,2783,5936,1756,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1880,2.298,27.031,201.81,431.22,3619,-1,2,6,100,,FALSE,2.298,27.031,201.81,431.22,3619,0.23,6,,,,,0,,0,,,,,16,up,100,3447,4762,2523,3743,2981,4258,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1881,4.128,23.315,174.6,387.0329,3615,-1,4,6,100,,FALSE,4.128,23.315,174.6,387.0329,3615,1.03,6,,,,,0,,0,,,,,16,up,98.899,1517,743,10739,3903,1127,3659,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1882,2.902,20.877,160.02,225.1844,3614,-1,2,14,98,,FALSE,2.972,20.917,160.33,225.1835,3614,1.9,5,2.864,20.854,159.85,225.1849,2680,0.5,9,0.108,0.062,0.48,-0.0014,0.43,up,30.739,0.001,1565,666,1039,826,17590,4771,3639,719,3230,3581,3040,2593,1297,1250
1883,2.805,30.759,228.3,541.3061,3613,-1,2,5,100,,FALSE,2.805,30.759,228.3,541.3061,3613,0.88,5,,,,,0,,0,,,,,16,up,99.584,1864,0.001,9334,4350,2430,3702,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1884,2.876,32.836,243.49,566.3479,3613,-1,3,6,100,,FALSE,2.876,32.836,243.49,566.3479,3613,0.34,6,,,,,0,,0,,,,,16,up,100,4552,3895,5329,2930,1852,3117,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1885,4.103,36.231,267.33,720.5009,3608,-1,2,9,84.2,,FALSE,4.135,36.327,268.07,720.4992,3608,1.21,3,4.087,36.183,266.96,720.5017,2949,1.25,6,0.048,0.143,1.11,-0.0025,0.29,up,24.248,3879,8086,9682,0.001,0.001,0.001,0.001,6278,0.001,2242,2247,0.001,10940,4067,770
1886,4.168,30.277,225.61,465.3941,3604,-1,2,3,72.4,,FALSE,4.168,30.277,225.61,465.3941,3604,1.31,3,,,,,0,,0,,,,,16,up,96.371,11592,6569,3463,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1887,2.829,29.725,220.89,514.2946,3603,-1,2,6,100,,FALSE,2.829,29.725,220.89,514.2946,3603,0.47,6,,,,,0,,0,,,,,16,up,99.998,4646,5447,5186,1436,2576,2328,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1888,1.161,29.773,221.09,529.3047,3600,-1,3,7,100,,FALSE,1.046,29.721,220.7,529.3054,3600,0.16,6,1.853,30.089,223.44,529.3002,9,3,1,-0.807,-0.368,-2.74,0.0052,8.7,up,100,3847,3186,2803,4415,3901,3448,78,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1889,1.446,21.253,163.34,215.163,3597,-1,2,6,100,,FALSE,1.446,21.253,163.34,215.163,3597,0.98,6,,,,,0,,0,,,,,16,up,99.176,1213,1515,2263,10594,2282,3715,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1890,3.948,32.353,240.36,523.4361,3591,-1,4,2,83.6,,FALSE,3.948,32.353,240.36,523.4361,3591,1.65,2,,,,,0,,0,,,,,16,up,91.419,13927,7619,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1891,2.753,30.344,225.98,475.3426,3590,-1,2,6,96.5,,FALSE,2.753,30.344,225.98,475.3426,3590,0.61,6,,,,,0,,0,,,,,16,up,99.975,6769,2593,1742,4007,1047,5380,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1892,3.713,29.732,221.57,463.3442,3587,-1,1,2,55.6,,FALSE,3.708,29.674,221.14,463.3419,3587,2.45,1,3.719,29.791,222.01,463.3465,13,3,1,-0.011,-0.117,-0.87,-0.0046,8.07,up,76.466,21520,0.001,0.001,0.001,0.001,0.001,0.001,120,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1893,1.668,25.984,194.28,410.1633,3576,-1,3,5,100,,FALSE,1.668,25.984,194.28,410.1633,3576,0.84,5,,,,,0,,0,,,,,16,up,99.699,2587,3390,0.001,2391,4052,9038,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1894,3.74,39.913,294.05,799.5644,3571,-1,3,6,90.1,,FALSE,3.752,39.939,294.24,799.5647,3571,1.38,4,3.716,39.862,293.67,799.5637,345,2,2,0.036,0.077,0.57,0.001,3.37,up,92.978,12832,0.001,3532,4515,0.001,544,1388,1719,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1895,3.642,26.655,234.16,59.0129,3570,-1,1,5,98.4,,FALSE,3.774,26.765,235.14,59.012,3570,1.25,3,3.444,26.489,232.68,59.0141,53,2.13,2,0.33,0.276,2.46,-0.0021,6.08,up,96.802,11076,5701,4645,0.001,0.001,0.001,0.001,0.001,0.001,0.001,155,0.001,0.001,321,0.001
1896,3.639,33.97,251.72,585.4746,3570,-1,2,4,100,,FALSE,3.639,33.97,251.72,585.4746,3570,1.28,4,,,,,0,,0,,,,,16,up,96.677,0.001,1364,8588,10222,1246,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1897,3.144,31.469,234.09,497.3849,3570,-1,3,4,100,,FALSE,3.144,31.469,234.09,497.3849,3570,1.16,4,,,,,0,,0,,,,,16,up,97.992,10028,2283,0.001,7224,0.001,1884,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
1898,0.381,20.806,160.83,195.1002,3566,-1,2,3,100,,FALSE,0.381,20.806,160.83,195.1002,3566,2.17,3,,,,,0,,0,,,,,16,up,81.86,0.001,0.001,19300,947,1148,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
