Match,Match Source,Classification Type,ID,RT,DT,CCS,m/zs,Mass Error (ppm),CCS Error (%),RT Error (%),ES01.d.DeMP, ES04.d.DeMP, ES11.d.DeMP, ES12.d.DeMP, ES13.d.DeMP, ES14.d.DeMP, ES17.d.DeMP, ES19.d.DeMP, ES21.d.DeMP, ES22.d.DeMP, ES24.d.DeMP, ES28.d.DeMP, ES30.d.DeMP, ES32.d.DeMP, ES02.d.DeMP, ES03.d.DeMP, ES05.d.DeMP, ES06.d.DeMP, ES07.d.DeMP, ES08.d.DeMP, ES09.d.DeMP, ES10.d.DeMP, ES15.d.DeMP, ES16.d.DeMP, ES18.d.DeMP, ES20.d.DeMP, ES23.d.DeMP, ES25.d.DeMP, ES26.d.DeMP, ES27.d.DeMP, ES29.d.DeMP, ES31.d.DeMP, ES33.d.DeMP, ES34.d.DeMP, ES35.d.DeMP, ES36.d.DeMP, ES37.d.DeMP, ES38.d.DeMP, ES39.d.DeMP, ES40.d.DeMP, ES41.d.DeMP, ES42.d.DeMP,Detection Frequency (%),Average Abundance
"1,1'-Peroxybis(2,2,3,3,4,4,5,5-octafluorocyclopentan-1-ol) or Perfluorosebacic acid",External Targets,tentative,56576,4.767,21.164,157.3,488.9644,3.93,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681.065,0,0,0,0,1902.32,1085.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"Butanamide, N-(4'-(acetylamino)-3,3'-dichloro(1,1'-biphenyl)-4-yl)-2,2,3,3,4,4,4-heptafluoro-",External Targets,tentative,23901,9.148,22.47,167.01,488.9997,-3.27,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935.134,0,0,3806.62,1065.723,0,2304.576,3477.801,0,1741.184,1493.098,0,0,1858.1390000000001,1378.915,0,15985.298999999999,0,826.0068,873.0462,0,757.0133000000001,2174.6229999999996,100,100
"10-H-Perfluorodecanoic acid or N-{4-[(1,1,2,2,3,3,4,4,4-Nonafluorobutane-1-sulfonyl)amino]benzene-1-sulfonyl}acetamide",External Targets,tentative,77760,9.741,21.434,159.315,494.97065,-6.04 or 2.41,N/A,N/A,6808.365,0,3334.817,2175.3959999999997,0,2850.0829999999996,3632.7169999999996,2400.502,4832.889999999999,2995.5049999999997,6167.371,4734.648,4214.588,0,4103.383,3810.6611999999996,5396.776,3376.502,0,3878.991,6291.044,5719.541,5550.853999999999,3228.725,8850.373,8272.857,4308.1052,2831.0679999999998,5994.170999999999,3277.1769999999997,0,4314.656,3574.1409999999996,3125.9539999999997,0,29910.569,3498.897,5860.005999999999,6941.755999999999,3302.1169999999997,3498.9379999999996,4538.045999999999,100,100
"10-H-Perfluorodecanoic acid or N-{4-[(1,1,2,2,3,3,4,4,4-Nonafluorobutane-1-sulfonyl)amino]benzene-1-sulfonyl}acetamide",External Targets,tentative,69101,9.481,24.15,179.39,494.9719,-3.51 or 4.94,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497.2830000000001,0,0,0,0,0,1281.644,0,0,0,0,0,0,0,0,0,100,100
"1,1,2,2,3,3,4,4,5,6,6,7,7,7-tetradecafluoro-5-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,2,3,3,4,5,5,6,6,7,7,7-tetradecafluoro-4-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,2,3,3,5,5,6,6,6-undecafluoro-4,4-bis(trifluoromethyl)hexane-1-sulfonic acid or 1,1,2,2,3,4,4,5,5,6,6,7,7,7-tetradecafluoro-3-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,3,3,4,4,5,5,6,6,7,7,7-tetradecafluoro-2-(trifluoromethyl)heptane-1-sulfonic acid or Heptadecafluorooctane-2-sulfonic acid or IsoPFOS or Perfluorooctanesulfonic acid",External Targets,tentative,55619,10.395000000000001,22.74,157.84090909090912,498.93033636363634,0.25,N/A,N/A,8412316.118999999,24091400.388400003,8247549.546999999,18760884.5,23036437.998000003,1928494.9980000001,12146485.4,9522570.131000001,10074653.19,28414059.246000003,14283852.8,8794956.298,9645811.404,10584979.83,5628611.398,2177947.4080000003,2166897.328,1749224.198,17817046,3638775.698,5190809.7979999995,16771531.25,10667114.6,15315699.3,10313117.9,12729580.88,25914111.998000003,16069854,2698297.398,2186282.898,1845835.9780000001,11740197.82,15070866.43,7416631.2979999995,23159353.998000003,2608206.198,8002374.767999999,2178816.998,24959974.060000002,5812433.6559999995,2375552.9979999997,996754.868,100,100
"1,1,2,2,3,3,4,4,5,6,6,7,7,7-tetradecafluoro-5-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,2,3,3,4,5,5,6,6,7,7,7-tetradecafluoro-4-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,2,3,3,5,5,6,6,6-undecafluoro-4,4-bis(trifluoromethyl)hexane-1-sulfonic acid or 1,1,2,2,3,4,4,5,5,6,6,7,7,7-tetradecafluoro-3-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,3,3,4,4,5,5,6,6,7,7,7-tetradecafluoro-2-(trifluoromethyl)heptane-1-sulfonic acid or Heptadecafluorooctane-2-sulfonic acid or IsoPFOS or Perfluorooctanesulfonic acid",External Targets,tentative,92507,10.454,10.301,76.87,498.9282,-4.04,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"1,1,2,2,3,3,4,4,5,6,6,7,7,7-tetradecafluoro-5-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,2,3,3,4,5,5,6,6,7,7,7-tetradecafluoro-4-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,2,3,3,5,5,6,6,6-undecafluoro-4,4-bis(trifluoromethyl)hexane-1-sulfonic acid or 1,1,2,2,3,4,4,5,5,6,6,7,7,7-tetradecafluoro-3-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,3,3,4,4,5,5,6,6,7,7,7-tetradecafluoro-2-(trifluoromethyl)heptane-1-sulfonic acid or Heptadecafluorooctane-2-sulfonic acid or IsoPFOS or Perfluorooctanesulfonic acid",External Targets,tentative,80826,10.448,5.256,39.53,498.9286,-3.23,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"1,1,2,2,3,3,4,4,5,6,6,7,7,7-tetradecafluoro-5-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,2,3,3,4,5,5,6,6,7,7,7-tetradecafluoro-4-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,2,3,3,5,5,6,6,6-undecafluoro-4,4-bis(trifluoromethyl)hexane-1-sulfonic acid or 1,1,2,2,3,4,4,5,5,6,6,7,7,7-tetradecafluoro-3-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,3,3,4,4,5,5,6,6,7,7,7-tetradecafluoro-2-(trifluoromethyl)heptane-1-sulfonic acid or Heptadecafluorooctane-2-sulfonic acid or IsoPFOS or Perfluorooctanesulfonic acid",External Targets,tentative,16839,10.4545,24.779,184.99,498.93165,2.88,N/A,N/A,0,12133.849,1455.214,0,11439.548999999999,0,0,1380.6680000000001,0,21627.339,3442.649,0,1444.038,0,0,0,0,0,3423.846,0,0,0,0,0,1297.194,0,7893.629,0,0,0,0,0,4019.339,0,9035.178,0,0,0,10468.669,0,0,0,100,100
"1,1,2,2,3,3,4,4,5,6,6,7,7,7-tetradecafluoro-5-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,2,3,3,4,5,5,6,6,7,7,7-tetradecafluoro-4-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,2,3,3,5,5,6,6,6-undecafluoro-4,4-bis(trifluoromethyl)hexane-1-sulfonic acid or 1,1,2,2,3,4,4,5,5,6,6,7,7,7-tetradecafluoro-3-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,3,3,4,4,5,5,6,6,7,7,7-tetradecafluoro-2-(trifluoromethyl)heptane-1-sulfonic acid or Heptadecafluorooctane-2-sulfonic acid or IsoPFOS or Perfluorooctanesulfonic acid",External Targets,tentative,12235,10.451,25.741,191.05,498.9307,0.97,N/A,N/A,0,0,2471.337,15622.679,14283.479,0,5212.541,4777.316,0,17108.189,6361.495,6201.443,0,3501.118,1569.429,0,0,0,0,765.4683,2125.62,11299.329,0,3923.383,4197.4349999999995,7794.880999999999,0,12266.749,0,0,0,0,0,2380.7599999999998,14677.099,0,3504.2419999999997,0,19604.109,2026.383,0,0,100,100
"1,1,2,2,3,3,4,4,5,6,6,7,7,7-tetradecafluoro-5-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,2,3,3,4,5,5,6,6,7,7,7-tetradecafluoro-4-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,2,3,3,5,5,6,6,6-undecafluoro-4,4-bis(trifluoromethyl)hexane-1-sulfonic acid or 1,1,2,2,3,4,4,5,5,6,6,7,7,7-tetradecafluoro-3-(trifluoromethyl)heptane-1-sulfonic acid or 1,1,2,3,3,4,4,5,5,6,6,7,7,7-tetradecafluoro-2-(trifluoromethyl)heptane-1-sulfonic acid or Heptadecafluorooctane-2-sulfonic acid or IsoPFOS or Perfluorooctanesulfonic acid",External Targets,tentative,44406,10.4585,23.927,134.935,498.9326,4.78,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256.309,0,0,0,0,6185.454,0,0,0,0,0,0,0,2945.2532999999994,0,0,0,0,0,0,0,100,100
PFOPA,External Targets,tentative,81698,10.428,14.251,106.1,498.9354,-8.68,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462.0720000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
PFOPA,External Targets,tentative,91850,10.428,18.327,136.26,498.9363,-6.87,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753.0819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
PFOPA,External Targets,tentative,87517,10.463,4.416,33.32,498.9369,-5.67,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
PFOPA,External Targets,tentative,86798,10.449,3.475,26.36,498.937,-5.47,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072.797,0,0,0,0,0,0,0,0,0,0,100,100
PFOPA,External Targets,tentative,87407,10.453,26.232,194.59,498.9442,8.96,N/A,N/A,0,0,0,0,0,0,1032.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluoro-N-[2-(2-hydroxyethoxy)ethyl]octanamide or Perfluorooctanoic acid diethanolamide",External Targets,tentative,72974,10.451,22.668,168.37,500.0345,-0.67,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"Carbamic acid, (1-(diphenylphosphinyl)-2,2,2-trifluoro-1-(trifluoromethyl)ethyl)-, phenylmethyl ester",External Targets,tentative,26124,10.446,22.779,169.03,500.0813,-8.54,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
2-Hydroxyethyl heptadecafluorononanoate,External Targets,tentative,77269,12.648,22.523,167.24,506.9868,-5.21,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"2,2,3,3,4,4,5,5,6,6,7,7,8,9,9,9-hexadecafluoro-8-(trifluoromethyl)nonanoic acid or Perfluoro-3,7-dimethyloctanoic acid or Perfluorodecanoic acid",External Targets,tentative,77669,11.207,27.815,206.24,512.9599,-0.26,N/A,N/A,1147.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"1,1,2,2-Tetrafluoro-2-[(tridecafluorohexyl)oxy]ethanesulfonic acid",External Targets,tentative,84424,10.6205,23.358,172.72500000000002,514.92265,-4.81,N/A,N/A,0,4804.304,0,4796.599999999999,5116.937,0,0,0,0,7023.422,2673.868,0,0,0,0,0,0,0,4484.9169999999995,0,0,2179.4179999999997,0,2583.4159999999997,0,0,5250.722,604.9228,0,0,0,2012.284,0,0,4310.554999999999,0,0,0,2340.3929999999996,0,0,0,100,100
"Perfluoro(3,3'-(piperazine-1,4-diyl)dipropanoic acid)",External Targets,tentative,12632,13.149999999999999,22.889,169.70333333333335,516.9718333333334,6.2,N/A,N/A,0,24072.649,0,8059.907999999999,0,0,3050.638,3141.913,1115.025,24948.749,0,0,2927.707,5562.353999999999,0,0,0,0,1336.218,0,0,5223.925,9825.634,0,1983.92,28769.429,1440.54,10209.136999999999,0,0,0,2838.105,2257.5519999999997,2602.928,11014.349,0,0,0,19018.879,0,0,0,100,100
"Perfluoro(3,3'-(piperazine-1,4-diyl)dipropanoic acid)",External Targets,tentative,8786,10.421,25.892,191.99,516.9724,7.3,N/A,N/A,6978.385,11475.349,5675.639999999999,12799.889,22097.879,968.9328,6466.8859999999995,8210.86,9018.544,22631.239,15312.699,5900.851,4418.778,5604.396,0,0,0,0,9093.58,2959.345,0,10978.739,7223.53,16850.319,11818.069,10580.509,18555.109,14853.769,830.1788,0,0,9448.475,11996.579,5512.599999999999,19081.699,1411.7450000000001,7655.964,0,14679.689,0,0,0,100,100
"7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-heptadecafluorotetradecan-1-ol",External Targets,tentative,79706,11.696,22.279,165.33,519.0593,-5.61,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"(7-carboxy-1,1,2,2,3,3,4,4,5,5,6,6,7,7-tetradecafluoroheptyl)pentafluorosulfur",External Targets,tentative,72307,10.411,24.208,179.49,520.9272,-9.42,N/A,N/A,0,0,0,0,0,0,0,0,0,1744.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.8029,0,0,0,0,0,0,0,100,100
"((Perfluorooctyl)ethyl)silanetriol or 6-(1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexylsulfonyl)naphthalen-2-ol",External Targets,tentative,8046,9.667,22.382,166.01,524.9809,-5.05 or -2.13,N/A,N/A,0,4906.452,2977.011,3621.348,4621.536,0,4779.902,3278.3959999999997,3682.2949999999996,0,5489.077,2865.3439999999996,4366.715999999999,5178.4529999999995,10191.059,7506.099999999999,10057.769,7468.138,10977.169,14247.479,11059.789,11398.079,10002.059,8105.612,8547.31,19079.209,14779.208999999999,9823.018,9512.122,12120.589,7458.759,7511.414,9638.728,10013.039,11357.769,47054.009000000005,13220.109,7446.34,13776.349,4247.531,7069.312,11317.628999999999,100,100
"((Perfluorooctyl)ethyl)silanetriol or 6-(1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexylsulfonyl)naphthalen-2-ol",External Targets,tentative,4884,11.876,24.743,183.44,524.9866,5.81 or 8.73,N/A,N/A,18080.129,13568.749,16995.689,14964.628999999999,16564.899,26901.269,20250.779,16675.109,17292.319,15766.689,21921.219,20273.049,24984.569,29229.349,23208.719,17560.709,22489.439,20475.789,18055.418999999998,21859.689,17870.999,21410.879,20543.999,21339.729,19114.649,14506.739,12907.378999999999,29592.899,21596.289,22156.309,17847.639,23363.929,28439.668999999998,29788.949,25503.139,31178.039,34792.339,24823.539,28856.429,28584.699,30729.389,22392.849,100,100
10-Chloro-perfluorodecanoic acid,External Targets,tentative,85540,11.343,24.132,178.95,528.9301,-0.73,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159.9660000000001,0,0,0,0,0,0,0,100,100
"2,2,3,3,4,4,5,5,6,6,7,7-Dodecafluoro-7-[(1,1,1,2,3,3,3-heptafluoropropan-2-yl)oxy]heptanoic acid",External Targets,tentative,62851,10.498,26.309,194.94,528.9563,2.55,N/A,N/A,0,0,0,0,0,1205.0040000000001,0,0,0,595.909,512.7591,0,0,0,0,0,0,0,0,1071.6390000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"6,6,7,7,8,8,9,9,10,10,11,11,11-Tridecafluoro-4-iodoundecan-1-ol",External Targets,tentative,35820,10.423,24.339,180.34,530.9518,4.14,N/A,N/A,766.6092,3021.4019999999996,0,0,3646.5429999999997,0,0,0,0,2597.4979999999996,3803.0269999999996,0,0,0,0,0,0,0,0,0,0,0,0,1317.817,0,0,1248.4750000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoro-N-[(4-sulfamoylphenyl)methyl]heptanamide",External Targets,tentative,80392,11.88,26.613,197.26,531.01,8.76,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572.609,0,0,0,0,0,0,100,100
8:2:1 Fluorotelomer thioether acetic acid,External Targets,tentative,25428,13.145,23.353,173.05,536.978,-7.91,N/A,N/A,0,4787.586,0,4094.1949999999997,0,0,0,1675.6870000000001,1136.978,4389.565,0,0,0,0,0,0,0,0,0,0,0,0,1666.5040000000001,0,0,6103.732,0,3920.87,0,0,0,0,829.3477,0,1351.309,0,0,0,4799.871999999999,0,0,0,100,100
"1-Octanesulfonamide, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-N-2-propenyl-",External Targets,tentative,94907,1.867,27.046,200.39,537.9802,5.02,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.9936,0,0,0,0,0,0,0,0,100,100
octadecafluoroundecanedioic acid,External Targets,tentative,12299,6.217,22.12,163.94,538.961,3.18,N/A,N/A,5426.097,6606.918,6139.586,3963.694,3800.874,5890.5509999999995,0,3822.729,7631.781,5187.195,7355.915,3290.908,6134.996,5554.174,1043.973,6151.586,2565.348,0,2112.3929999999996,4360.833,3465.191,3079.2619999999997,0,0,3754.9849999999997,0,4019.8179999999998,3500.77,2439.1929999999998,0,3605.6589999999997,0,0,3504.245,3251.923,24308.519,5752.664,0,0,5380.282999999999,6158.51,621.4747,100,100
4-(Heptadecafluorooctyl)benzoic acid,External Targets,tentative,66158,10.047,23.033,170.74,538.9964,3.47,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976.4012,0,0,0,0,0,0,0,0,0,0,0,0,2224.2569999999996,0,0,0,0,0,0,100,100
8:2 Fluorotelomer phosphate monoester,External Targets,tentative,49533,11.656,22.607,167.41,542.9663,0.65,N/A,N/A,0,0,0,0,0,0,0,0,0,1975.201,0,0,5420.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
8:2 Fluorotelomer phosphate monoester,External Targets,tentative,92284,11.505,21.908,162.25,542.9703,8.02,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,722.1075000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"1-Dodecanol, 7,7,8,8,9,9,10,10,11,11,12,12,12-tridecafluoro-5-iodo- or 11-H-Perfluoroundecanoic acid",External Targets,tentative,89653,11.572,24.635,182.53,544.964,-4.15 or -2.29,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888.1809000000001,0,0,0,0,0,0,0,100,100
"1-Dodecanol, 7,7,8,8,9,9,10,10,11,11,12,12,12-tridecafluoro-5-iodo- or 11-H-Perfluoroundecanoic acid",External Targets,tentative,3487,10.422,25.348,187.74,544.9669,1.17 or 3.03,N/A,N/A,49052.189000000006,66621.319,36092.889,64394.769,80907.47899999999,8127.532999999999,24145.119,34560.549000000006,33643.459,98451.549,79992.22899999999,35686.919,35195.199,40427.529,16504.709,8288.666,13266.489,7443.276,47930.689000000006,20969.499,21729.489,56094.029,43438.899000000005,69297.689,63354.319,58568.419,97089.019,56403.699,11261.859,7383.231,4166.9839999999995,56446.709,46736.969000000005,25441.309,100452.499,15063.069,48496.65900000001,16988.909,64944.339,14798.249,0,0,100,100
"1-Dodecanol, 7,7,8,8,9,9,10,10,11,11,12,12,12-tridecafluoro-5-iodo- or 11-H-Perfluoroundecanoic acid",External Targets,tentative,59613,10.514,22.345,165.62,544.9687,4.47 or 6.33,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4408.385,0,0,0,0,0,0,100,100
"1h,1h-perfluoro-3,6,9-trioxatridecan-1-ol",External Targets,tentative,6204,12.45,23.346,172.93,546.9624,-5.69,N/A,N/A,9231.596,23521.269,9593.237,25726.869,33502.129,0,20786.869,15182.319,13536.729,33094.289000000004,15825.919,8599.673,14028.809,22136.679,1003.5840000000001,0,0,0,30547.679,1468.873,3681.3419999999996,25476.529,18347.319,22474.809,11676.109,16593.789,34587.629,27519.409,1548.143,0,0,16886.379,36125.359000000004,14543.639,39172.239,0,11814.509,0,30988.099,12446.269,0,0,100,100
4-(Heptadecafluorooctyl)-N-methylbenzamide,External Targets,tentative,64998,12.948,28.461,210.62,552.0232,-5.37,N/A,N/A,0,0,0,0,0,0,0,0,0,2049.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
Perfluoro-9-(trifluoromethyl)decanoic acid or Perfluoroundecanoic acid,External Targets,tentative,93232,11.885,11.196,83.1,562.9513,-9.84,N/A,N/A,0,0,0,0,0,0,0,0,0,652.5982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
Perfluoro-9-(trifluoromethyl)decanoic acid or Perfluoroundecanoic acid,External Targets,tentative,84503,11.867,10.858,80.6,562.9543,-4.51,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,1235.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
Perfluoro-9-(trifluoromethyl)decanoic acid or Perfluoroundecanoic acid,External Targets,tentative,94828,11.874,19.4,143.76,562.9546,-3.98,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.9723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
Perfluoro-9-(trifluoromethyl)decanoic acid or Perfluoroundecanoic acid,External Targets,tentative,39569,11.877,27.733,205.11,562.9564,-0.78,N/A,N/A,0,0,0,0,0,0,1742.214,1717.412,0,3518.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5941.866,0,0,0,0,0,0,0,100,100
Perfluoro-9-(trifluoromethyl)decanoic acid or Perfluoroundecanoic acid,External Targets,tentative,15278,11.78125,29.335,190.8125,562.95845,2.86,N/A,N/A,455320.699,927513.899,417721.799,895427.5759999999,1069427.374,102543.299,622928.024,580039.899,496641.74100000004,1103769.154,703920.899,498823.999,462011.499,595942.603,251268.46200000003,121813.299,106810.299,80615.389,927533.738,172061.799,268546.199,826670.228,620333.8749999999,838541.0229999999,559517.499,632404.999,1157025.953,857059.5029999999,142052.799,124648.599,97715.309,566706.543,798704.135,407539.39900000003,1194414.299,108560.199,532587.499,114916.999,999620.526,321060.499,126694.099,51973.939000000006,100,100
Perfluoro-9-(trifluoromethyl)decanoic acid or Perfluoroundecanoic acid,External Targets,tentative,21428,11.874,26.645,197.16,562.957,0.28,N/A,N/A,0,1956.78,0,0,5669.771,0,0,0,0,6047.588,0,0,0,1122.049,0,0,0,0,3704.468,0,0,4886.089,2695.696,4319.633,0,0,3602.2059999999997,0,0,0,0,0,2366.2599999999998,0,5819.221,0,1229.403,0,6800.465999999999,0,0,0,100,100
Perfluoro-9-(trifluoromethyl)decanoic acid or Perfluoroundecanoic acid,External Targets,tentative,30402,11.8945,31.624,163.02,562.9584,2.77,N/A,N/A,0,0,0,0,0,0,0,0,1658.109,0,0,2137.212,0,0,0,0,0,0,0,0,0,0,0,0,1867.866,0,8134.239,1920.138,0,0,0,1146.758,0,0,4520.5869999999995,0,2287.254,0,0,737.2984,0,0,100,100
Perfluoro-9-(trifluoromethyl)decanoic acid or Perfluoroundecanoic acid,External Targets,tentative,80116,11.861,16.322,120.98,562.961,7.39,N/A,N/A,0,0,0,0,1069.4370000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.0312,0,0,0,0,0,100,100
Perfluoro-9-(trifluoromethyl)decanoic acid or Perfluoroundecanoic acid,External Targets,tentative,79664,11.88,23.636,206.53,562.9618,8.81,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4269.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"2-[(1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluoronon-1-en-1-yl)oxy]benzoic acid or 4-[(1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluoronon-1-en-1-yl)oxy]benzoic acid or 4-{[1,1,1,4,5,5,5-Heptafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-4-(trifluoromethyl)pent-2-en-2-yl]oxy}benzoic acid",External Targets,tentative,36553,12.173,25.985,192.32,566.9903,1.51,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15070.519,0,0,0,0,0,612.476,100,100
"1-(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluorooctane-1-sulfonyl)piperazine or 2-{1,2,2,2-Tetrafluoro-1-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]ethyl}-1H-benzimidazole",External Targets,tentative,79316,12.8184,29.147,215.74,566.9992,-8.55 or -2.6,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47647.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
