"Score","SeriesType_Identifier","Name_or_Class","Formula","SMILES","m/z","Retention Time","Adduct","Unique","Score_Description","Needs_Validation","row.ID","DT","CCS","Abundance","RSD","X9.M.E1.A.1.d.DeMP","X10.M.E1.A.2.d.DeMP","X11.M.E1.A.3.d.DeMP","X16.DBS.E1.A.1.d.DeMP","X17.DBS.E1.A.2.d.DeMP","X18.DBS.E1.A.3.d.DeMP","X41.M.E4.A.1.d.DeMP","X42.M.E4.A.2.d.DeMP","X43.M.E4.A.3.d.DeMP","X47.DBS.E4.A.1.d.DeMP","X48.DBS.E4.A.2.d.DeMP","X49.DBS..E4.A.3.d.DeMP","Blank.1.d","Blank.2.d","Blank.3.d","ID_Ranked","nominal mass","mass defect","[CF2]n_Kendrick_mass","[CF2]n_nominal_Kendrick_mass","[CF2]n_Kendrick_mass_defect","[CF2]n_KMD_Group","[CF2]n_homologous_series","[CF2]n_Homologous_series_count","[CF2]n_MD_Filter","[CF2]n_RT_series","[CF2]n_DT_series","Confident_ID","2+_homologous_series","3+_homologous_series","Exact_mass_match","Score","Score_Description","Files","eC","MZ_eC","MD_eC","Checked_Viz","TRUE_Viz","Class_Viz","Cnumb_Viz","Comment_Viz"
"D+","[CF2]n_666","","","","306.0443","13.771","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","920","20.494","155.13","622","1.12","1256","0.001","1275","0.001","0.001","1020","0.001","1796","0.001","0.001","721","1391","0","0","0","5_NoID","306","0.0443000000000211","306.063848665291","306","0.0638486652908909","56","666","4","TRUE","RT not ordered","DT not ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","306.0445","13.176","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","533","20.519","155.32","1297","0.96","703","681","0.001","0.001","0.001","1053","2547","2771","3020","2845","1945","0.001","0","0","0","5_NoID","306","0.0445000000000277","306.064048678066","306","0.0640486780659444","56","666","4","TRUE","RT not ordered","DT not ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","306.045","11.726","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","5727","20.246","153.27","50","3.46","0.001","0.001","0.001","0.001","0.001","600","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","306","0.0450000000000159","306.064548710004","306","0.064548710003578","56","666","4","TRUE","RT not ordered","DT not ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","306.0457","11.856","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","5974","20.248","153.28","47","3.46","0.001","0.001","0.001","0.001","0.001","563","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","306","0.0457000000000107","306.065248754716","306","0.065248754716265","56","666","4","TRUE","RT not ordered","DT not ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","306.0464","11.989","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","5906","20.247","153.27","48","3.46","0.001","0.001","0.001","0.001","0.001","571","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","306","0.0464000000000055","306.065948799429","306","0.065948799428952","56","666","4","TRUE","RT not ordered","DT not ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","356.0415","8.905","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","15129","21.537","162.02","6","3.46","0.001","0.001","77","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","356","0.041499999999985","356.06424225043","356","0.0642422504296292","56","666","4","TRUE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","356.0417","10.55","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","9594","21.594","162.45","19","2.38","0.001","136","0.001","0.001","96","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","356","0.0416999999999916","356.064442263205","356","0.0644422632046826","56","666","4","TRUE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","356.0419","7.962","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","10603","21.598","162.48","16","2.34","0.001","0.001","0.001","97","0.001","90","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","356","0.0418999999999983","356.06464227598","356","0.064642275979736","56","666","4","TRUE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","356.0421","11.024","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","8551","21.552","162.13","24","2.35","0.001","130","163","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","356","0.0421000000000049","356.064842288755","356","0.0648422887547895","56","666","4","TRUE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","356.0423","12.496","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","12780","21.539","162.03","10","3.46","0.001","120","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","356","0.0423000000000116","356.06504230153","356","0.0650423015298429","56","666","4","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","356.0426","8.923","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","5129","21.536","162.02","59","0.89","104","0.001","95","116","93","94","88","0.001","0.001","116","0.001","0.001","0","0","0","5_NoID","356","0.0425999999999931","356.065342320692","356","0.0653423206924231","56","666","4","TRUE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","356.0426","11.666","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","7032","21.537","162.02","36","1.82","141","156","130","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","356","0.0425999999999931","356.065342320692","356","0.0653423206924231","56","666","4","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","356.0426","13.172","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","4828","21.57","162.27","64","1.27","134","143","0.001","197","0.001","116","0.001","176","0.001","0.001","0.001","0.001","0","0","0","5_NoID","356","0.0425999999999931","356.065342320692","356","0.0653423206924231","56","666","4","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","356.0427","13.484","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","7513","21.518","161.88","32","1.81","123","0.001","0.001","0.001","129","0.001","0.001","129","0.001","0.001","0.001","0.001","0","0","0","5_NoID","356","0.0427000000000248","356.06544232708","356","0.0654423270800066","56","666","4","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","356.0428","12.924","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","5887","21.558","162.17","48","1.48","143","140","136","0.001","0.001","155","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","356","0.0427999999999997","356.065542333467","356","0.0655423334674765","56","666","4","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","356.0428","13.617","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","6468","21.55","162.12","41","1.82","0.001","0.001","142","171","0.001","0.001","0.001","177","0.001","0.001","0.001","0.001","0","0","0","5_NoID","356","0.0427999999999997","356.065542333467","356","0.0655423334674765","56","666","4","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","356.0431","12.274","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","5278","21.532","161.98","56","1.5","144","148","181","0.001","0.001","0.001","0.001","0.001","0.001","0.001","204","0.001","0","0","0","5_NoID","356","0.0430999999999813","356.06584235263","356","0.0658423526300567","56","666","4","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_666","","","","406.0439","15.107","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","17924","28.219","211.08","4","3.46","0.001","0.001","0.001","0.001","0.001","52","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","406","0.0439000000000078","406.06983616772","406","0.0698361677198704","56","666","4","TRUE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_669","","","","233.0467","0.255","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","1818","18.565","142.45","247","1.25","502","701","582","0.001","528","652","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","233","0.0466999999999871","233.061585923167","233","0.0615859231668026","56","669","4","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_669","","","","333.0485","14.56","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","14743","25.191","189.84","7","3.46","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","82","0.001","0.001","0.001","0","0","0","5_NoID","333","0.04849999999999","333.069773566121","333","0.0697735661213983","56","669","4","TRUE","RT not ordered","DT not ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_669","","","","433.0417","0.242","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","2660","24.579","183.58","150","1.12","230","163","145","0.001","0.001","0.001","290","414","466","97","0.001","0.001","0","0","0","5_NoID","433","0.0416999999999916","433.069360659749","433","0.0693606597485541","56","669","4","TRUE","RT not ordered","DT not ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_669","","","","633.0289","6.412","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","14047","30.012","221.82","8","3.46","93","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","633","0.0289000000000215","633.069334898103","633","0.0693348981031932","56","669","4","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_669","","","","633.0295","0.309","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","16912","32.603","240.9","5","3.46","0.001","0.001","0.001","0.001","60","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","633","0.0294999999999845","633.069934936428","633","0.0699349364283535","56","669","4","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_674","","","","201.0562","0.444","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","4011","17.89","138.46","84","1.03","209","0.001","0.001","0.001","195","205","0.001","118","71","79","126","0.001","0","0","0","5_NoID","201","0.0561999999999898","201.069042521029","201","0.0690425210286776","56","674","4","TRUE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_674","","","","351.0401","14.048","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","17308","21.797","164.05","5","3.46","0.001","0.001","0.001","0.001","0.001","0.001","56","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","351","0.0400999999999954","351.062522784605","351","0.062522784605278","56","674","4","TRUE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_674","","","","351.0464","14.064","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","8837","22.007","165.63","23","2.35","0.001","123","152","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","351","0.0464000000000055","351.06882318702","351","0.068823187019575","56","674","4","TRUE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_674","","","","351.047","13.406","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","3776","22.049","165.93","92","0.89","161","183","153","138","0.001","163","0.001","156","144","0.001","0.001","0.001","0","0","0","5_NoID","351","0.0470000000000255","351.069423225345","351","0.0694232253447353","56","674","4","TRUE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
