Parent Peak,Child/Baby Peak,Relationship Type
504.2128,504.2128,loner
504.2184,504.2184,loner
504.2742,505.267,parent-child
504.2742,505.267,baby
504.2772,505.2771,parent-child
504.2772,505.2771,baby
504.311,504.311,loner
504.3111,504.3111,loner
504.3112,504.3112,loner
504.3166,504.3166,loner
504.3449,505.3388,parent-child
504.3449,505.3403,parent-child
504.3449,505.3403,baby
504.3471,505.3388,parent-child
504.3471,505.3403,parent-child
504.3471,505.3403,baby
504.4573,504.4573,loner
504.6299,504.6299,loner
505.3568,506.3536,parent-child
505.3568,506.3536,baby
505.3898,505.3898,loner
505.3903,505.3903,loner
505.4293,506.43,parent-child
505.4293,506.43,baby
505.9739,506.4751,parent-child
505.9739,506.4751,baby
506.234,507.2249,parent-child
506.234,507.2278,parent-child
506.234,507.2336,parent-child
506.234,507.2336,baby
506.2401,507.2336,parent-child
506.2401,507.2347,parent-child
506.2401,507.2347,baby
506.266,506.266,loner
506.327,507.319,parent-child
506.327,507.319,baby
506.3272,507.319,parent-child
506.3272,507.319,baby
506.3581,507.3561,parent-child
506.3581,507.3561,baby
506.6271,506.9627,parent-child
506.6271,506.9627,baby
507.2517,507.2517,loner
507.2774,508.2839,parent-child
507.2774,508.2839,baby
507.2786,508.2839,parent-child
507.2786,508.2839,baby
507.2807,508.2839,parent-child
507.2807,508.2839,baby
507.3695,507.3695,loner
507.3699,507.3699,loner
507.3704,507.3704,loner
507.3729,507.3729,loner
507.4059,507.4059,loner
507.4097,507.4097,loner
507.4103,507.4103,loner
507.4427,507.4427,loner
508.266,509.2756,parent-child
508.266,509.2756,baby
508.292,509.2946,parent-child
508.292,509.2946,baby
508.319,509.3139,parent-child
508.319,509.3139,baby
508.3422,509.3336,parent-child
508.3422,509.3336,baby
508.3425,509.3336,parent-child
508.3425,509.3336,baby
508.3426,509.3336,parent-child
508.3426,509.3336,baby
508.8552,508.8552,loner
508.9402,509.4388,parent-child
508.9402,509.4388,baby
508.9417,509.4388,parent-child
508.9417,509.4388,baby
508.9656,509.3012,parent-child
508.9656,509.3012,baby
509.0216,509.0216,loner
509.2339,509.2339,loner
509.332,509.332,loner
509.3856,510.39,parent-child
509.3856,510.39,baby
509.3863,510.39,parent-child
509.3863,510.39,baby
509.3867,510.39,parent-child
509.3867,510.39,baby
509.4597,509.4597,loner
509.46,509.46,loner
510.2546,510.2546,loner
510.3908,510.3908,loner
510.3909,510.3909,loner
511.2073,511.2073,loner
511.2104,511.2104,loner
511.2948,511.2948,loner
511.3053,512.3057,parent-child
511.3053,512.3057,baby
511.3112,512.3057,parent-child
511.3112,512.3057,baby
511.3287,511.3287,loner
511.353,511.353,loner
511.4013,512.4074,parent-child
511.4013,512.4074,baby
511.4018,512.4074,parent-child
511.4018,512.4074,baby
511.5187,511.5187,loner
511.5507,511.5507,loner
512.2701,513.2797,parent-child
512.2701,513.2797,baby
512.2721,513.2797,parent-child
512.2721,513.2797,baby
512.2787,513.2797,parent-child
512.2787,513.2797,baby
513.2246,513.2246,loner
513.2883,514.2888,parent-child
513.2883,514.2888,baby
513.3077,513.3077,loner
513.4195,513.4195,loner
514.2957,514.2957,loner
514.3513,515.3608,parent-child
514.3513,515.3608,baby
514.3952,514.3952,loner
514.8114,514.8114,loner
514.9019,514.9019,loner
514.9818,514.9818,loner
515.1958,515.1958,loner
515.2263,515.2263,loner
515.2412,515.2412,loner
515.2413,515.2413,loner
515.2485,515.2485,loner
515.2736,516.2753,parent-child
515.2736,516.2753,baby
515.3226,516.3126,parent-child
515.3226,516.3126,baby
515.3236,516.3238,parent-child
515.3236,516.3238,baby
515.376,515.376,loner
515.4154,515.4154,loner
516.3111,517.3078,parent-child
516.3111,517.3078,baby
516.8685,516.8685,loner
516.8692,516.8692,loner
517.2559,517.2559,loner
517.2575,517.2575,loner
517.2602,517.2602,loner
517.3383,517.3383,loner
517.3902,517.3902,loner
517.3912,517.3912,loner
517.3914,517.3914,loner
517.3915,517.3915,loner
517.3917,517.3917,loner
517.3918,517.3918,loner
517.3921,517.3921,loner
517.3924,517.3924,loner
517.3959,517.3959,loner
517.6114,517.6114,loner
518.2085,518.2085,loner
518.3629,518.8646,parent-child
518.3629,518.8646,baby
518.7399,518.7399,loner
518.8684,518.8684,loner
518.9705,518.9705,loner
518.9743,518.9743,loner
519.2739,520.2707,parent-child
519.2739,520.2707,baby
519.2741,520.2707,parent-child
519.2741,520.2707,baby
519.2794,519.5275,parent-child
519.2794,519.5275,baby
519.3227,519.3227,loner
519.334,520.3339,parent-child
519.334,520.3339,baby
519.4068,519.4068,loner
519.4074,519.4074,loner
519.4097,519.4097,loner
519.5774,519.5774,loner
520.2503,521.2575,parent-child
520.2503,521.2575,baby
520.298,521.29,parent-child
520.298,521.2956,parent-child
520.298,521.2956,baby
520.3062,520.3062,loner
520.3084,520.3084,loner
521.2587,522.2614,parent-child
521.2587,522.2614,baby
521.3373,522.3455,parent-child
521.3373,522.3455,baby
521.3491,522.3455,parent-child
521.3491,522.3455,baby
521.3495,522.3455,parent-child
521.3495,522.3455,baby
521.385,521.385,loner
521.4227,521.4227,loner
521.4232,521.4232,loner
521.4233,521.4233,loner
521.9482,522.285,parent-child
521.9482,522.285,baby
521.9938,522.324,parent-child
521.9938,522.324,baby
522.3598,523.3652,parent-child
522.3598,523.3652,baby
522.8096,523.3062,parent-child
522.8096,523.3063,parent-child
522.8096,523.3063,baby
522.8102,523.3062,parent-child
522.8102,523.3063,parent-child
522.8102,523.3101,parent-child
522.8102,523.3101,baby
523.2933,524.284,parent-child
523.2933,524.284,baby
523.4409,523.9375,parent-child
523.4409,523.9375,baby
523.9863,524.9902,parent-child
523.9863,524.9902,baby
523.9866,524.9902,parent-child
523.9866,524.9902,baby
524.2442,524.2442,loner
524.279,524.279,loner
524.3677,524.3677,loner
524.3959,524.3959,loner
524.4235,525.4187,parent-child
524.4235,525.4187,baby
525.3103,526.2999,parent-child
525.3103,526.2999,baby
525.3374,525.3374,loner
525.3804,526.385,parent-child
525.3804,526.385,baby
525.3809,526.385,parent-child
525.3809,526.385,baby
525.4533,526.4559,parent-child
525.4533,526.4559,baby
526.2219,526.2219,loner
526.2908,526.2908,loner
526.2946,526.2946,loner
526.2961,526.2961,loner
526.2978,526.2978,loner
526.2995,526.2995,loner
526.319,526.319,loner
526.3481,526.3481,loner
526.3958,527.3956,parent-child
526.3958,527.3956,baby
526.4215,526.4215,loner
526.456,526.456,loner
526.886,526.886,loner
526.9083,527.2451,parent-child
526.9083,527.2451,baby
526.9626,527.9681,parent-child
526.9626,527.9681,baby
526.9918,526.9918,loner
527.2482,527.2482,loner
527.3364,527.3364,loner
527.3365,527.3365,loner
527.3613,528.364,parent-child
527.3613,528.364,baby
527.4,527.4,loner
527.4098,528.4121,parent-child
527.4098,528.4121,baby
528.1783,529.1764,parent-child
528.1783,529.1764,baby
528.1821,529.1764,parent-child
528.1821,529.1764,baby
528.2651,529.2632,parent-child
528.2651,529.2632,baby
528.2681,529.2632,parent-child
528.2681,529.2632,baby
528.274,528.274,loner
528.2757,528.2757,loner
528.2878,528.2878,loner
528.3101,529.3066,parent-child
528.3101,529.3066,baby
528.3115,529.3066,parent-child
528.3115,529.3066,baby
528.3127,529.3066,parent-child
528.3127,529.3066,baby
528.903,528.903,loner
528.9035,528.9035,loner
528.9595,529.2107,parent-child
528.9595,529.2107,baby
528.9747,528.9747,loner
528.9769,528.9769,loner
529.2121,529.2121,loner
529.2182,529.2182,loner
529.3367,530.3266,parent-child
529.3367,530.328,parent-child
529.3367,530.328,baby
529.3406,529.3406,loner
529.3534,530.3541,parent-child
529.3534,530.3541,baby
529.3588,530.3541,parent-child
529.3588,530.3544,parent-child
529.3588,530.3574,parent-child
529.3588,530.3574,baby
529.3976,529.3976,loner
529.4154,529.4154,loner
529.4258,529.4258,loner
529.4265,529.4265,loner
529.428,529.428,loner
529.429,529.429,loner
530.0035,531.0103,parent-child
530.0035,531.0103,baby
530.3034,530.3034,loner
530.3144,531.3164,parent-child
530.3144,531.3164,baby
530.3261,531.3164,parent-child
530.3261,531.3164,baby
530.3621,531.3616,parent-child
530.3621,531.3616,baby
530.8989,530.8989,loner
530.9655,531.9734,parent-child
530.9655,531.9734,baby
531.0123,531.2615,parent-child
531.0123,531.2615,baby
531.1607,531.1607,loner
531.2478,532.2579,parent-child
531.2478,532.2579,baby
531.2584,532.2579,parent-child
531.2584,532.2579,baby
531.274,532.2689,parent-child
531.274,532.2689,baby
531.2741,532.2689,parent-child
531.2741,532.2689,baby
531.2776,532.2689,parent-child
531.2776,532.2689,baby
531.3696,531.3696,loner
531.3711,531.3711,loner
531.4426,531.4426,loner
531.4466,531.4466,loner
532.2365,532.2365,loner
532.2961,533.2864,parent-child
532.2961,533.2921,parent-child
532.2961,533.2921,baby
532.3052,533.3147,parent-child
532.3052,533.3147,baby
532.3373,533.335,parent-child
532.3373,533.335,baby
532.342,533.335,parent-child
532.342,533.335,baby
532.9003,532.9003,loner
532.9314,532.9314,loner
532.9886,532.9886,loner
533.3896,534.3888,parent-child
533.3896,534.3888,baby
533.4606,533.4606,loner
534.1405,534.3928,parent-child
534.1405,534.3928,baby
534.2389,534.2389,loner
534.2517,534.5024,parent-child
534.2517,534.5024,baby
534.2533,534.5024,parent-child
534.2533,534.5024,baby
534.2541,534.5024,parent-child
534.2541,534.5024,baby
534.2545,534.5024,parent-child
534.2545,534.5024,baby
534.265,534.265,loner
534.2691,534.2691,loner
534.285,534.285,loner
534.3201,534.8179,parent-child
534.3201,534.8179,baby
534.3238,535.3175,parent-child
534.3238,535.3175,baby
534.8129,534.8129,loner
534.8999,535.4018,parent-child
534.8999,535.4018,baby
534.952,534.952,loner
535.1974,536.2007,parent-child
535.1974,536.2007,baby
535.3051,536.31,parent-child
535.3051,536.31,baby
535.402,536.4054,parent-child
535.402,536.4054,baby
535.4733,536.4798,parent-child
535.4733,536.4798,baby
535.8679,535.8679,loner
536.2874,536.2874,loner
536.3361,537.3337,parent-child
536.3361,537.3337,baby
536.3741,537.3814,parent-child
536.3741,537.3814,baby
537.1812,538.1729,parent-child
537.1812,538.1729,baby
537.2038,537.5368,parent-child
537.2038,537.5368,baby
537.2232,538.224,parent-child
537.2232,538.224,baby
537.224,538.224,parent-child
537.224,538.224,baby
537.3252,538.3191,parent-child
537.3252,538.3236,parent-child
537.3252,538.3236,baby
537.3618,537.6986,parent-child
537.3618,537.6986,baby
537.4165,537.4165,loner
537.4171,537.4171,loner
537.4179,537.4179,loner
537.4187,537.4187,loner
537.5712,537.5712,loner
537.8402,537.8402,loner
537.9916,537.9916,loner
538.2259,538.2259,loner
538.3546,538.3546,loner
539.0734,539.323,parent-child
539.0734,539.323,baby
539.2405,540.237,parent-child
539.2405,540.237,baby
539.2419,540.237,parent-child
539.2419,540.237,baby
539.251,540.2426,parent-child
539.251,540.2426,baby
539.3426,540.3363,parent-child
539.3426,540.3363,baby
539.3707,540.3681,parent-child
539.3707,540.3699,parent-child
539.3707,540.3699,baby
539.3756,540.3681,parent-child
539.3756,540.3699,parent-child
539.3756,540.3699,baby
539.3783,540.3681,parent-child
539.3783,540.3699,parent-child
539.3783,540.3699,baby
539.4331,540.4399,parent-child
539.4331,540.4399,baby
539.588,539.588,loner
539.997,539.997,loner
540.1042,540.1042,loner
540.1757,540.1757,loner
540.1902,540.1902,loner
540.2747,541.2669,parent-child
540.2747,541.2683,parent-child
540.2747,541.2694,parent-child
540.2747,541.2694,baby
540.3098,541.3064,parent-child
540.3098,541.3064,baby
540.3135,541.3064,parent-child
540.3135,541.3064,baby
540.3784,540.3784,loner
540.4109,540.4109,loner
540.8301,540.8301,loner
541.2553,542.2531,parent-child
541.2553,542.2531,baby
541.3243,542.3267,parent-child
541.3243,542.3267,baby
541.395,541.395,loner
541.4483,541.4483,loner
542.2561,543.2465,parent-child
542.2561,543.2465,baby
542.2604,543.2592,parent-child
542.2604,543.2592,baby
542.2903,542.2903,loner
542.2916,542.2916,loner
542.3306,542.3306,loner
543.0575,543.3892,parent-child
543.0575,543.3892,baby
543.0582,543.3892,parent-child
543.0582,543.3892,baby
543.0609,543.0609,loner
543.2725,544.2673,parent-child
543.2725,544.2673,baby
543.408,543.408,loner
543.4438,544.4441,parent-child
543.4438,544.4441,baby
543.9734,544.3075,parent-child
543.9734,544.3075,baby
544.3076,544.3076,loner
544.3433,545.3415,parent-child
544.3433,545.3415,baby
544.3788,545.3847,parent-child
544.3788,545.3847,baby
545.0285,545.0285,loner
545.205,545.205,loner
545.2061,545.2061,loner
545.2551,545.2551,loner
545.3516,546.353,parent-child
545.3516,546.353,baby
545.4215,546.4263,parent-child
545.4215,546.4263,baby
545.4232,546.4263,parent-child
545.4232,546.4263,baby
545.4234,546.4263,parent-child
545.4234,546.4263,baby
545.4235,546.4263,parent-child
545.4235,546.4263,baby
546.2812,547.2762,parent-child
546.2812,547.2762,baby
546.2871,547.2762,parent-child
546.2871,547.2762,baby
546.2979,546.2979,loner
546.3011,546.3011,loner
546.3146,546.3146,loner
546.321,546.321,loner
546.322,546.322,loner
546.3255,546.3255,loner
546.394,546.394,loner
546.3963,546.3963,loner
547.3504,547.3504,loner
547.3643,547.3643,loner
547.4388,548.4425,parent-child
547.4388,548.4425,baby
547.4389,548.4425,parent-child
547.4389,548.4425,baby
547.969,548.3012,parent-child
547.969,548.3012,baby
548.2433,548.2433,loner
548.4007,548.4007,loner
548.4118,548.4118,loner
548.9278,549.2576,parent-child
548.9278,549.2576,baby
549.2858,550.2846,parent-child
549.2858,550.2846,baby
549.3822,550.386,parent-child
549.3822,550.386,baby
549.4543,549.4543,loner
549.4548,549.4548,loner
550.2316,550.2316,loner
550.2469,550.2469,loner
550.2622,551.2713,parent-child
550.2622,551.2713,baby
550.3161,551.3056,parent-child
550.3161,551.3056,baby
550.3178,551.323,parent-child
550.3178,551.323,baby
550.7222,550.7222,loner
550.8686,550.8686,loner
550.8698,550.8698,loner
550.87,550.87,loner
550.8702,550.8702,loner
550.8738,550.8738,loner
550.9296,550.9296,loner
550.9511,550.9511,loner
550.9524,550.9524,loner
551.0345,551.0345,loner
551.1909,551.1909,loner
551.1924,551.1924,loner
551.3038,552.3113,parent-child
551.3038,552.3113,baby
551.3627,551.3627,loner
551.397,552.4001,parent-child
551.397,552.4001,baby
551.4084,552.4001,parent-child
551.4084,552.4001,baby
551.4688,552.4743,parent-child
551.4688,552.4743,baby
551.4704,552.4743,parent-child
551.4704,552.4743,baby
552.274,552.274,loner
552.275,552.275,loner
552.3138,553.3218,parent-child
552.3138,553.3218,baby
552.333,552.333,loner
552.8673,552.8673,loner
552.9501,553.449,parent-child
552.9501,553.449,baby
552.953,553.449,parent-child
552.953,553.449,baby
553.2168,553.2168,loner
553.2301,554.2361,parent-child
553.2301,554.2361,baby
553.4136,553.4136,loner
553.4251,553.4251,loner
553.4846,553.4846,loner
553.4878,553.4878,loner
554.2916,555.2807,parent-child
554.2916,555.2807,baby
554.3168,555.3209,parent-child
554.3168,555.3209,baby
554.3279,555.3209,parent-child
554.3279,555.3209,baby
554.3301,555.3209,parent-child
554.3301,555.3209,baby
554.3478,555.353,parent-child
554.3478,555.353,baby
554.3485,555.353,parent-child
554.3485,555.353,baby
555.2369,556.2358,parent-child
555.2369,556.2358,baby
555.2951,556.3038,parent-child
555.2951,556.3038,baby
555.2972,556.3038,parent-child
555.2972,556.3038,baby
555.3356,556.3281,parent-child
555.3356,556.3281,baby
555.434,556.4443,parent-child
555.434,556.4443,baby
555.4446,556.4443,parent-child
555.4446,556.4443,baby
555.5224,555.5224,loner
555.9545,556.9586,parent-child
555.9545,556.9586,baby
556.2518,556.2518,loner
556.2527,556.2527,loner
556.3068,556.804,parent-child
556.3068,556.804,baby
556.3365,556.3365,loner
556.3422,556.3422,loner
556.3458,556.3458,loner
556.8634,557.3659,parent-child
556.8634,557.3659,baby
557.11,557.11,loner
557.1442,557.1442,loner
557.1521,557.1521,loner
557.2903,558.285,parent-child
557.2903,558.285,baby
557.3019,557.3019,loner
557.459,557.459,loner
557.4592,557.4592,loner
557.4597,557.4597,loner
557.4601,557.4601,loner
557.4604,557.4604,loner
557.4614,557.4614,loner
557.4641,557.4641,loner
558.3359,559.327,parent-child
558.3359,559.327,baby
558.3877,558.3877,loner
558.595,558.595,loner
559.1879,559.1879,loner
559.2463,559.2463,loner
559.32,559.32,loner
559.3434,560.3324,parent-child
559.3434,560.3368,parent-child
559.3434,560.3397,parent-child
559.3434,560.3419,parent-child
559.3434,560.3419,baby
559.3507,560.3397,parent-child
559.3507,560.3419,parent-child
559.3507,560.3419,baby
559.4007,560.4039,parent-child
559.4007,560.4039,baby
559.4718,560.4803,parent-child
559.4718,560.4803,baby
559.4738,560.4803,parent-child
559.4738,560.4803,baby
559.4753,560.4803,parent-child
559.4753,560.4803,baby
560.0712,560.405,parent-child
560.0712,560.405,baby
560.29,560.29,loner
560.3029,561.314,parent-child
560.3029,561.314,baby
560.4079,561.4178,parent-child
560.4079,561.4178,baby
560.5921,560.5921,loner
560.596,560.596,loner
561.2239,562.2193,parent-child
561.2239,562.2193,baby
561.2249,562.2193,parent-child
561.2249,562.2193,baby
561.3236,562.3158,parent-child
561.3236,562.3162,parent-child
561.3236,562.3169,parent-child
561.3236,562.3191,parent-child
561.3236,562.3191,baby
561.3332,561.3332,loner
561.366,561.366,loner
561.3818,561.3818,loner
561.4852,561.4852,loner
561.4921,561.4921,loner
562.3062,563.3134,parent-child
562.3062,563.3134,baby
562.3524,563.3555,parent-child
562.3524,563.3555,baby
562.5895,562.5895,loner
563.0377,563.0377,loner
563.2246,564.2319,parent-child
563.2246,564.2319,baby
563.434,564.4375,parent-child
563.434,564.4375,baby
563.4351,564.4375,parent-child
563.4351,564.4375,baby
563.4358,564.4375,parent-child
563.4358,564.4375,baby
563.5057,563.5057,loner
563.9788,563.9788,loner
564.3191,564.3191,loner
564.3324,564.3324,loner
564.3331,564.3331,loner
564.3343,564.5863,parent-child
564.3343,564.5863,baby
564.3359,564.5863,parent-child
564.3359,564.5863,baby
564.3432,564.3432,loner
564.3466,564.3466,loner
564.3524,564.3524,loner
564.4377,564.4377,loner
564.4399,565.4496,parent-child
564.4399,565.4496,baby
564.923,564.923,loner
565.2847,565.2847,loner
565.2851,565.2851,loner
565.3031,565.3031,loner
565.3649,566.354,parent-child
565.3649,566.354,baby
565.3765,566.3862,parent-child
565.3765,566.3862,baby
566.3284,567.3191,parent-child
566.3284,567.3247,parent-child
566.3284,567.3247,baby
566.35,566.35,loner
566.5837,566.5837,loner
566.8983,567.3942,parent-child
566.8983,567.3949,parent-child
566.8983,567.3949,baby
567.1949,567.1949,loner
567.2589,567.2589,loner
567.2632,568.2706,parent-child
567.2632,568.2706,baby
567.2657,568.2706,parent-child
567.2657,568.2706,baby
567.4615,568.47,parent-child
567.4615,568.47,baby
567.4652,568.47,parent-child
567.4652,568.47,baby
567.4653,568.47,parent-child
567.4653,568.47,baby
567.4662,568.47,parent-child
567.4662,568.47,baby
568.2742,568.2742,loner
568.3332,569.3327,parent-child
568.3332,569.3332,parent-child
568.3332,569.3332,baby
568.3648,569.368,parent-child
568.3648,569.368,baby
568.3659,569.368,parent-child
568.3659,569.368,baby
568.4007,568.8961,parent-child
568.4007,568.8961,baby
568.8748,568.8748,loner
568.9804,569.4806,parent-child
568.9804,569.4806,baby
569.3356,570.3434,parent-child
569.3356,570.3434,baby
569.4819,569.9837,parent-child
569.4819,569.9837,baby
569.9689,569.9689,loner
569.969,569.969,loner
569.9691,569.9691,loner
569.9694,569.9694,loner
570.0977,570.3466,parent-child
570.0977,570.3466,baby
571.2338,571.2338,loner
571.296,571.296,loner
571.348,571.348,loner
571.4395,571.4395,loner
571.4426,571.4426,loner
572.4069,573.3998,parent-child
572.4069,573.3998,baby
572.9213,572.9213,loner
572.9862,572.9862,loner
572.9877,572.9877,loner
572.991,572.991,loner
572.9936,572.9936,loner
573.333,574.3414,parent-child
573.333,574.3414,baby
573.3335,574.3414,parent-child
573.3335,574.3414,baby
573.3338,574.3414,parent-child
573.3338,574.3414,baby
573.3342,574.3414,parent-child
573.3342,574.3414,baby
573.3654,574.3651,parent-child
573.3654,574.3651,baby
573.3775,574.3802,parent-child
573.3775,574.3802,baby
573.3776,574.3802,parent-child
573.3776,574.3802,baby
573.3939,573.3939,loner
573.4549,573.4549,loner
573.455,573.455,loner
573.4556,573.4556,loner
573.6779,573.6779,loner
573.781,574.2785,parent-child
573.781,574.2785,baby
574.2739,574.2739,loner
574.2829,574.2829,loner
574.353,575.3521,parent-child
574.353,575.3521,baby
574.8315,574.8315,loner
574.8344,574.8344,loner
574.8347,574.8347,loner
574.8386,574.8386,loner
574.9112,574.9112,loner
574.9121,574.9121,loner
574.9129,574.9129,loner
574.9939,574.9939,loner
574.997,574.997,loner
575.3632,576.369,parent-child
575.3632,576.369,baby
575.3664,576.369,parent-child
575.3664,576.369,baby
575.3816,575.3816,loner
575.3899,575.3899,loner
575.4703,575.4703,loner
575.8197,576.8247,parent-child
575.8197,576.8247,baby
576.098,576.098,loner
576.3335,576.8329,parent-child
576.3335,576.8329,baby
576.3692,577.3616,parent-child
576.3692,577.3616,baby
576.568,576.568,loner
576.8271,576.8271,loner
576.9089,576.9089,loner
576.9103,576.9103,loner
577.2194,577.2194,loner
577.2788,577.6141,parent-child
577.2788,577.6141,baby
577.3164,578.3146,parent-child
577.3164,578.3146,baby
577.3756,577.3756,loner
577.3764,577.3764,loner
577.378,577.378,loner
577.4288,577.4288,loner
577.484,578.4884,parent-child
577.484,578.4884,baby
577.4845,578.4884,parent-child
577.4845,578.4884,baby
577.4855,578.4884,parent-child
577.4855,578.4884,baby
577.487,578.4884,parent-child
577.487,578.4884,baby
578.0665,578.5642,parent-child
578.0665,578.5642,baby
578.3487,578.3487,loner
578.3489,578.3489,loner
578.4903,579.4997,parent-child
578.4903,579.4997,baby
578.4911,579.4997,parent-child
578.4911,579.4997,baby
579.2851,579.2851,loner
579.3937,580.3987,parent-child
579.3937,580.3987,baby
579.4426,580.4429,parent-child
579.4426,580.4429,baby
579.501,580.5057,parent-child
579.501,580.5057,baby
579.5022,580.5057,parent-child
579.5022,580.5057,baby
580.2982,580.2982,loner
580.3313,580.8272,parent-child
580.3313,580.8272,baby
580.3448,580.3448,loner
580.3449,580.3449,loner
580.3462,580.3462,loner
580.3653,580.3653,loner
580.9656,581.9706,parent-child
580.9656,581.9706,baby
581.1189,581.1189,loner
581.4445,581.4445,loner
581.4575,582.4571,parent-child
581.4575,582.4571,baby
581.9712,581.9712,loner
581.9728,581.9728,loner
582.2714,583.2599,parent-child
582.2714,583.2696,parent-child
582.2714,583.2696,baby
582.2868,583.2895,parent-child
582.2868,583.2895,baby
582.3305,583.3298,parent-child
582.3305,583.3298,baby
582.343,583.3481,parent-child
582.343,583.3481,baby
582.3434,583.3481,parent-child
582.3434,583.3481,baby
582.3454,583.3481,parent-child
582.3454,583.3481,baby
582.3826,582.3826,loner
582.3992,582.732,parent-child
582.3992,582.732,baby
582.5131,582.5131,loner
583.0287,583.359,parent-child
583.0287,583.359,baby
583.2107,583.4602,parent-child
583.2107,583.4602,baby
583.2574,583.2574,loner
583.2586,583.2586,loner
583.4201,584.4126,parent-child
583.4201,584.4126,baby
583.4623,584.4658,parent-child
583.4623,584.4658,baby
583.9836,583.9836,loner
584.2378,584.2378,loner
584.3079,584.3079,loner
584.338,585.3332,parent-child
584.338,585.3332,baby
584.3485,585.3419,parent-child
584.3485,585.3419,baby
584.363,585.3652,parent-child
584.363,585.3652,baby
584.3928,585.3982,parent-child
584.3928,585.3982,baby
585.3706,586.3632,parent-child
585.3706,586.3632,baby
585.4164,585.4164,loner
585.4183,585.4183,loner
585.4199,585.4199,loner
585.4751,585.4751,loner
585.4918,585.4918,loner
586.3537,587.3501,parent-child
586.3537,587.3501,baby
587.3547,587.3547,loner
587.383,588.372,parent-child
587.383,588.372,baby
587.4336,587.4336,loner
587.4344,587.4344,loner
587.47,587.47,loner
587.5009,587.5009,loner
588.0114,589.0161,parent-child
588.0114,589.0161,baby
588.3187,588.3187,loner
588.3339,589.3346,parent-child
588.3339,589.3346,baby
588.3359,589.3346,parent-child
588.3359,589.3346,baby
588.3675,589.3648,parent-child
588.3675,589.3648,baby
588.3692,589.3648,parent-child
588.3692,589.3648,baby
588.3855,589.3755,parent-child
588.3855,589.3755,baby
588.9227,588.9227,loner
589.0178,589.5213,parent-child
589.0178,589.5213,baby
589.0182,589.5213,parent-child
589.0182,589.5213,baby
589.0186,589.5213,parent-child
589.0186,589.5213,baby
589.1143,589.45,parent-child
589.1143,589.45,baby
589.3372,590.3482,parent-child
589.3372,590.3482,baby
589.3442,590.3482,parent-child
589.3442,590.3482,baby
589.3444,590.3482,parent-child
589.3444,590.3482,baby
589.7176,589.7176,loner
590.1062,590.1062,loner
590.3109,590.3109,loner
590.3119,590.3119,loner
590.3488,591.355,parent-child
590.3488,591.355,baby
590.3513,591.355,parent-child
590.3513,591.355,baby
590.3934,590.89,parent-child
590.3934,590.89,baby
590.4545,591.465,parent-child
590.4545,591.465,baby
590.6915,590.9432,parent-child
590.6915,590.9432,baby
590.8633,590.8633,loner
590.9449,590.9449,loner
591.2931,591.2931,loner
591.3809,591.3809,loner
591.3959,592.4002,parent-child
591.3959,592.4002,baby
591.4662,591.4662,loner
591.5935,591.5935,loner
591.5946,591.5946,loner
592.169,593.1732,parent-child
592.169,593.1732,baby
592.2146,593.2085,parent-child
592.2146,593.2085,baby
592.572,592.572,loner
592.9644,592.9644,loner
593.1522,593.4025,parent-child
593.1522,593.4025,baby
593.2793,593.2793,loner
593.3093,593.3093,loner
593.3482,594.3455,parent-child
593.3482,594.3455,baby
593.37,593.37,loner
593.3744,593.3744,loner
593.4787,593.4787,loner
593.4825,593.4825,loner
594.0868,594.0868,loner
594.3222,594.3222,loner
594.9101,595.9155,parent-child
594.9101,595.9155,baby
594.9132,595.9155,parent-child
594.9132,595.9155,baby
594.9394,594.9394,loner
594.9951,595.498,parent-child
594.9951,595.498,baby
595.0003,595.498,parent-child
595.0003,595.498,baby
595.1011,595.1011,loner
595.2987,595.2987,loner
595.387,596.3773,parent-child
595.387,596.3773,baby
595.421,595.421,loner
595.4288,595.4288,loner
595.4525,596.4558,parent-child
595.4525,596.4558,baby
595.6922,595.6922,loner
596.3375,596.3375,loner
596.4009,596.6509,parent-child
596.4009,596.6509,baby
596.4598,596.4598,loner
597.0075,597.5084,parent-child
597.0075,597.5084,baby
597.3564,597.3564,loner
597.3624,597.3624,loner
597.4356,597.4356,loner
598.3756,598.8758,parent-child
598.3756,598.8758,baby
598.3799,598.8758,parent-child
598.3799,598.8758,baby
598.7964,598.7964,loner
598.8479,598.8479,loner
598.8489,598.8489,loner
598.8519,598.8519,loner
598.8534,598.8534,loner
598.9242,598.9242,loner
598.9272,598.9272,loner
599.0105,599.0105,loner
599.3247,600.3358,parent-child
599.3247,600.3358,baby
599.3262,600.3358,parent-child
599.3262,600.3358,baby
599.3854,600.3951,parent-child
599.3854,600.3951,baby
600.2051,600.2051,loner
600.2055,600.2055,loner
600.3678,601.3658,parent-child
600.3678,601.3658,baby
601.2243,601.2243,loner
601.2282,601.2282,loner
601.3303,601.3303,loner
601.4144,602.4126,parent-child
601.4144,602.4126,baby
602.3161,603.3258,parent-child
602.3161,603.3258,baby
602.3493,603.3546,parent-child
602.3493,603.3546,baby
602.3494,603.3546,parent-child
602.3494,603.3546,baby
602.4849,602.4849,loner
602.5081,602.5081,loner
603.3299,603.3299,loner
603.38,603.38,loner
603.4274,603.4274,loner
603.4282,603.4282,loner
603.441,603.441,loner
604.2538,605.2438,parent-child
604.2538,605.2438,baby
604.3648,604.8677,parent-child
604.3648,604.8677,baby
