PrecursorName,SMILES,Formula,PrecursorMz,PrecursorAdduct
"N-Cyclohexyl-2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroheptanamide",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC1CCCCC1,C13H12F13NO,444.0638501,M-H
"6,6,7,7,8,8,8-Heptafluoro-2,2-dimethyl-3,4,5-octanetrione 4-(4-nitrophenyl)hydrazone",CC(C)(C)C(=O)C(=N\NC1=CC=C(C=C1)[N+]([O-])=O)\C(=O)C(F)(F)C(F)(F)C(F)(F)F,C16H14F7N3O4,444.0799731,M-H
"N'-(6,7-Dimethoxy-3,3-dimethyl-3,4-dihydroisoquinolin-1-yl)-2,2,3,3,4,4,4-heptafluorobutanehydrazide",COC1=C(OC)C=C2C(CC(C)(C)N=C2NNC(=O)C(F)(F)C(F)(F)C(F)(F)F)=C1,C17H18F7N3O3,444.1163586,M-H
"Perfluoro-3,6-dioxadecanoic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF15O4,444.956251,M-H
"1-Decanol, 7,7,8,8,9,9,10,10,10-nonafluoro-5-iodo-",OCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H12F9IO,444.97163,M-H
9-H-Perfluorononanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C9H2F16O2,444.9726499,M-H
NSC160391,OC(=O)CNC(=O)C1NC(OC1(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,C10H6F12N2O4,445.0063146,M-H
"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10-Hexadecafluorodecan-1-ol",OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C10H6F16O,445.0090354,M-H
2'-Deoxy-5-(nonafluorobutyl)uridine,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H11F9N2O5,445.0451449,M-H
4-(Tridecafluorohexyl)cyclohexane-1-carboxylic acid,OC(=O)C1CCC(CC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H11F13O2,445.0478657,M-H
"2-[2-(Tridecafluorohexyl)-5,6-dihydropyrimidin-1(4H)-yl]ethan-1-ol",OCCN1CCCN=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H11F13N2O,445.0590991,M-H
ST004068,FC(F)C(F)(F)COC(=O)CCCC(=O)NC1=CC=C(I)C=C1,C14H14F4INO3,445.98817,M-H
"2-Propanol, 1,1'-[(3,3,4,4,5,5,6,6,6-nonafluorohexyl)imino]bis[3-chloro-",OC(CCl)CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(O)CCl,C12H16Cl2F9NO2,446.0341576,M-H
"1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluoronon-1-en-1-ol",OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9HF17O,446.9683134,M-H
"5-[1,1,2-Trifluoro-2-(heptafluoropropoxy)ethoxy]benzene-1,3-dicarboxylic acid",OC(=O)C1=CC(=CC(OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)=C1)C(O)=O,C13H6F10O6,446.9931895,M-H
3-Perfluorohexyl-2-hydroxypropyl acrylate,OC(COC(=O)C=C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H9F13O3,447.0271303,M-H
"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-2-hydroxynonyl prop-2-enoate",OC(COC(=O)C=C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H9F13O3,447.0271303,M-H
"2,3-Difluoro-4-[(5,5,6,6,7,7,8,8,8-nonafluorooctyl)oxy]benzoic acid",OC(=O)C1=C(F)C(F)=C(OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C15H11F11O3,447.045974,M-H
Perfluoroheptane amido amine,CN(C)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H13F13N2O,447.0747492,M-H
"1H,1H-Perfluorononylamine",NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H4F17N,447.9999479,M-H
Perfluoroheptanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C7HF15O3S,448.9334075,M-H
"N,N'-Bis{[(1,1,1,3,3,3-hexafluoropropan-2-ylidene)amino]sulfanyl}urea",FC(F)(F)C(=NSNC(=O)NSN=C(C(F)(F)F)C(F)(F)F)C(F)(F)F,C7H2F12N4OS2,448.940561,M-H
(Heptadecafluorooctyl)silane,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[SiH3],C8H3F17Si,448.9659754,M-H
8:1 Fluorotelomer alcohol,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H3F17O,448.9839635,M-H
"1H,1H-Perfluoro(3,5,5-trimethylhexan-1-ol)",OCC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C9H3F17O,448.9839635,M-H
"(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)propanedioic acid",OC(=O)C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,C11H7F13O4,449.0063948,M-H
"1-Butanesulfonamide, N-ethyl-1,1,2,2,3,3,4,4,4-nonafluoro-N-[2-(phosphonooxy)ethyl]-",CCN(CCOP(O)(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H11F9NO6PS,449.9828187,M-H
"3-[(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)sulfanyl]propanamide",NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H10F13NOS,450.0202712,M-H
"N-[(5-bromo-2-propan-2-yloxyphenyl)methylideneamino]-2,2,3,3,4,4,4-heptafluorobutanamide",CC(C)OC1=C(C=NNC(=O)C(F)(F)C(F)(F)C(F)(F)F)C=C(Br)C=C1,C14H12BrF7N2O2,450.989758,M-H
"3-(2-Chloroethyl)-1,1,1,7,7,7-hexafluoro-2,6-dihydroxy-2,6-bis(trifluoromethyl)heptan-4-one",OC(CC(=O)C(CCCl)C(O)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,C11H9ClF12O3,450.9975798,M-H
6:2 Fluorotelomer thioether propanoic acid,OC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H9F13O2S,451.0042868,M-H
ST50925188,FC(F)(F)C(F)(F)C(F)(F)C(=O)NCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,C10H6F14N2O2,451.0132917,M-H
"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-1-phenylnon-1-en-3-ol",OC(C=CC1=CC=CC=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H9F13O,451.037301,M-H
"N-{[2,3-Dimethyl-4-(1,1,2,2-tetrafluoroethanesulfinyl)phenyl]carbamoyl}-2,6-difluorobenzene-1-carboximidic acid",CC1=C(C)C(=CC=C1NC(=O)N=C(O)C1=C(F)C=CC=C1F)S(=O)C(F)(F)C(F)F,C18H14F6N2O3S,451.0556525,M-H
"N-{[2,5-Dimethyl-4-(1,1,2,2-tetrafluoroethanesulfinyl)phenyl]carbamoyl}-2,6-difluorobenzene-1-carboximidic acid",CC1=CC(NC(=O)N=C(O)C2=C(F)C=CC=C2F)=C(C)C=C1S(=O)C(F)(F)C(F)F,C18H14F6N2O3S,451.0556525,M-H
"N-(2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctyl)prop-2-enamide",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)C=C,C11H6F15NO,452.0137063,M-H
"2,4-Pyridinediethanol, 6-methyl-beta,beta,beta',beta'-tetrakis(trifluoromethyl)-",CC1=CC(=CC(=N1)C(CO)(C(F)(F)F)C(F)(F)F)C(CO)(C(F)(F)F)C(F)(F)F,C14H11F12NO2,452.0525366,M-H
"Benzenemethanamine, N-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)-",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCNCC1=CC=CC=C1,C15H12F13N,452.0689355,M-H
ST50996634,FC(C(F)(F)F)C(F)(F)OC1=CC=CC=C1NC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,C23H17F6NO2,452.1090678,M-H
"4-[(1,1,2,2,3,3,4,4,5,6,6-Undecafluorohex-5-en-1-yl)oxy]benzene-1-sulfonic acid",OS(=O)(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F)C=C1,C12H5F11O4S,452.9660096,M-H
"4-{[(2E)-1,1,2,3,4,4,5,5,6,6,6-Undecafluorohex-2-en-1-yl]oxy}benzene-1-sulfonic acid",OS(=O)(=O)C1=CC=C(OC(F)(F)C(\F)=C(/F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C12H5F11O4S,452.9660096,M-H
"2,6-Difluoro-N-((2-methyl-4-(1,1,2,2-tetrafluoroethylsulfonyl)phenyl)carbamoyl)benzamide",CC1=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=CC(=C1)S(=O)(=O)C(F)(F)C(F)F,C17H12F6N2O4S,453.034917,M-H
"2,6-Difluoro-N-((3-methyl-4-(1,1,2,2-tetrafluoroethylsulfonyl)phenyl)carbamoyl)benzamide",CC1=C(C=CC(NC(=O)NC(=O)C2=C(F)C=CC=C2F)=C1)S(=O)(=O)C(F)(F)C(F)F,C17H12F6N2O4S,453.034917,M-H
4-((Perfluorohexyl)ethyl)phenylmethanol,OCC1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C15H11F13O,453.0529511,M-H
11-(Perfluoropentyl)undecanoic acid,OC(=O)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H21F11O2,453.1293097,M-H
"4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-iodo-6-(trifluoromethyl)aniline",NC1=C(C=C(C=C1I)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,C10H4F10IN,453.9156,M-H
"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluoro-N-propyloctanamide",CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H8F15NO,454.0293563,M-H
"4-[(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)oxy]aniline",NC1=CC=C(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C14H10F13NO,454.0482001,M-H
"Ethyl hydrogen (3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)phosphonate",CCOP(O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H10F13O3P,455.0087173,M-H
"1,3-Bis(2,2,3,3,4,4,4-heptafluorobutoxy)propan-2-ol",OC(COCC(F)(F)C(F)(F)C(F)(F)F)COCC(F)(F)C(F)(F)C(F)(F)F,C11H10F14O3,455.0333585,M-H
"2,6-Difluoro-N-(((2-methyl-4-(2,2,2-trifluoro-1-hydroxy-1-(trifluoromethyl)ethyl)phenyl)amino)carbonyl)benzamide",CC1=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=CC(=C1)C(O)(C(F)(F)F)C(F)(F)F,C18H12F8N2O3,455.0647376,M-H
N-[3-(Dimethylamino)propyl]-N-[(nonafluorobutyl)sulfonyl]-beta-alanine,CN(C)CCCN(CCC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H17F9N2O4S,455.0692517,M-H
N-(2-Hydroxyethyl)-N-methylperfluorohexanesulfonamide,CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H8F13NO3S,455.9944504,M-H
2H-Perfluoro-2-decenoic acid,OC(=O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H2F16O2,456.9726499,M-H
8:2 fluorotelomer unsaturated carboxylic acid,OC(=O)\C=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H2F16O2,456.9726499,M-H
"B-(3,5-bis(Perfluoro-1-methylethyl)phenyl)boronic acid",OB(O)C1=CC(=CC(=C1)C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,C12H5BF14O2,457.008624,M-H
"2,6-Difluoro-N-((2-fluoro-4-(1,1,2,2-tetrafluoroethylsulfonyl)phenyl)carbamoyl)benzamide",FC(F)C(F)(F)S(=O)(=O)C1=CC(F)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1,C16H9F7N2O4S,457.0098451,M-H
"6-[(2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoroheptyl)oxy]-1,3,5-triazine-2,4-diamine",NC1=NC(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=NC(N)=N1,C10H6F13N5O,458.029196,M-H
Hexaflumuron,FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,C16H8Cl2F6N2O3,458.9743365,M-H
"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10-Hexadecafluoro-2-methyldecan-2-ol",CC(C)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C11H8F16O,459.0246855,M-H
Flupoxam,NC(=O)C1=NN(C(=N1)C1=CC=CC=C1)C1=CC(COCC(F)(F)C(F)(F)F)=C(Cl)C=C1,C19H14ClF5N4O2,459.0652642,M-H
Tecarfarin,CC(OC(=O)C1=CC=C(CC2=C(O)C3=CC=CC=C3OC2=O)C=C1)(C(F)(F)F)C(F)(F)F,C21H14F6O5,459.0672625,M-H
"3-Fluoro-4-{(E)-[4'-(heptafluoropropyl)[1,1'-biphenyl]-4-yl]diazenyl}phenol",OC1=CC=C(\N=N\C2=CC=C(C=C2)C2=CC=C(C=C2)C(F)(F)C(F)(F)C(F)(F)F)C(F)=C1,C21H12F8N2O,459.0749083,M-H
"2-{[4-(Perfluorobutoxy)pyridin-2-yl]methanesulfinyl}-1H-thieno[3,4-d]imidazole",FC(F)(F)C(F)(F)C(F)(F)COC1=CC=NC(CS(=O)C2=NC3=CSC=C3N2)=C1,C15H10F7N3O2S2,460.0029861,M-H
"N-(2-Hydroxyethyl)-4-[(1,2,3,3,4,4,5,5,6,6,6-undecafluorohex-1-en-1-yl)oxy]benzamide",OCCNC(=O)C1=CC=C(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C15H10F11NO3,460.041223,M-H
CHEMBL337369,NS(=O)(=O)C1=NN=C(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S1,C6H3F9N4O4S3,460.9099916,M-H
"2,3-Dibromo-6-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)-3,5,5-trimethylcyclohexan-1-one",CC1(C)CC(C)(Br)C(Br)C(=O)C1C(O)(C(F)(F)F)C(F)(F)F,C12H14Br2F6O2,460.919195,M-H
"[2-(3-chloro-1,1,2,2,3,3-hexafluoropropoxy)-1,1,2,3,3,3-hexafluoropropoxy](difluoro)acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)Cl)C(F)(F)F,C8HClF14O4,460.9267005,M-H
Perfluoro-4-(perfluoroethyl)cyclohexylsulfonic acid,OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C1(F)F,C8HF15O3S,460.9334075,M-H
"1,2,2,3,3,4,5,5,6-nonafluoro-4,6-bis(trifluoromethyl)cyclohexane-1-sulfonic acid",OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C1(F)C(F)(F)F,C8HF15O3S,460.9334075,M-H
Perfluoro-1-(perfluoroethyl)cyclohexanesulfonic acid,OS(=O)(=O)C1(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,C8HF15O3S,460.9334075,M-H
4-(Pentadecafluoroheptyl)phenol,OC1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H5F15O,461.0028072,M-H
"1H,1H,10H,10H-Perfluorodecane-1,10-diol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,C10H6F16O2,461.00395,M-H
3-(Perfluorohexyl)-5-phenyl-1H-pyrazole,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=NNC(=C1)C1=CC=CC=C1,C15H7F13N2,461.0328844,M-H
"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-2-hydroxynonyl 2-methylprop-2-enoate",CC(=C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H11F13O3,461.0427803,M-H
"Di(propan-2-yl)(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)silane",CC(C)[SiH](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(C)C,C14H19F13Si,461.0975633,M-H
"1-Heptanesulfonamide, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoro-N-methyl-",CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H4F15NO2S,461.965042,M-H
"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluorononanamide",NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H2F17NO,461.9792125,M-H
"1H,1H,2H,2H-Perfluorodecylamine",NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H6F17N,462.015598,M-H
"1-[Di(propan-2-yl)amino]-3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctan-2-ol",CC(C)N(CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(C)C,C14H18F13NO,462.1108003,M-H
"1,1,2,2-Tetrafluoro-2-{[1,1,1,2,3,3-hexafluoro-3-(1,1,2,2-tetrafluoroethoxy)propan-2-yl]oxy}ethane-1-sulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(F)C(F)F,C7H2F14O5S,462.9326586,M-H
Perfluoro-2-{[perfluoro-3-(perfluoroethoxy)-2-propanyl]oxy}ethanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)C(F)(F)F,C7H2F14O5S,462.9326586,M-H
Perfluorononanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9HF17O2,462.963228,M-H
Perfluoro-6-methylheptanecarboxylic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C9HF17O2,462.963228,M-H
"Perfluoro-3,5,5-trimethylhexanoic acid",OC(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C9HF17O2,462.963228,M-H
8:2 Fluorotelomer alcohol,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H5F17O,462.9996136,M-H
"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecan-2-ol",CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H5F17O,462.9996136,M-H
Perfluoroheptane amido amine oxide,CN(C)(=O)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H13F13N2O2,463.0696638,M-H
Pyrifluquinazon,CC(=O)N1C(=O)N(CC2=C1C=CC(=C2)C(F)(C(F)(F)F)C(F)(F)F)NCC1=CN=CC=C1,C19H15F7N4O2,463.1010429,M-H
"11-[(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)sulfanyl]undecanoic acid",OC(=O)CCCCCCCCCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C17H25F9O2S,463.1358747,M-H
"N-(2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoroheptanimidoyl)benzenecarboximidamide",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=N)NC(=N)C1=CC=CC=C1,C14H8F13N3,464.0437834,M-H
"Carbamic acid, (1-(bis(1-methylethoxy)phosphinyl)-2,2,2-trifluoro-1-(trifluoromethyl)ethyl)-,phenylmethyl ester",CC(C)OP(=O)(OC(C)C)C(NC(=O)OCC1=CC=CC=C1)(C(F)(F)F)C(F)(F)F,C17H22F6NO5P,464.1066988,M-H
"N,N'-(Propane-1,2-diyl)bis(2,2,3,3,4,4,4-heptafluorobutanamide)",CC(CNC(=O)C(F)(F)C(F)(F)C(F)(F)F)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,C11H8F14N2O2,465.0289418,M-H
"N,N'-bis(Perfluorobutanoyl)1,3-propanediamine",FC(F)(F)C(F)(F)C(F)(F)C(=O)NCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,C11H8F14N2O2,465.0289418,M-H
"1,1,1,7,7,7-Hexafluoro-2,6-dihydroxy-3-phenyl-2,6-bis(trifluoromethyl)heptan-4-one",OC(CC(=O)C(C1=CC=CC=C1)C(O)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,C15H10F12O3,465.0365521,M-H
4-Acetamido-3-chlorophenyl nonafluorobutane-1-sulfonate,CC(=O)NC1=CC=C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1Cl,C12H7ClF9NO4S,465.9567801,M-H
"Carbamic acid, (1-(diphenylphosphinyl)-2,2,2-trifluoro-1-(trifluoromethyl)ethyl)-, butyl ester",CCCCOC(=O)NC(C(F)(F)F)(C(F)(F)F)P(=O)(C1=CC=CC=C1)C1=CC=CC=C1,C20H20F6NO3P,466.1012195,M-H
"({4-[(1,2,3,3,4,4,5,5,6,6,6-Undecafluorohex-1-en-1-yl)oxy]phenyl}methyl)phosphonic acid",OP(O)(=O)CC1=CC=C(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C13H8F11O4P,466.9911755,M-H
6:2 Fluorotelomer sulfinyl propanoic acid,OC(=O)CCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H9F13O3S,466.9992014,M-H
"4-[(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)sulfanyl]butane-1-thiol",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSCCCCS,C12H13F13S2,467.0178289,M-H
"2-{2-[(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)sulfanyl]ethoxy}ethan-1-ol",OCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H13F13O2S,467.035587,M-H
"N-((2,5-Dimethyl-4-(1,1,2,2-tetrafluoroethylsulfonyl)phenyl)carbamoyl)-2,6-difluorobenzamide",CC1=CC(NC(=O)NC(=O)C2=C(F)C=CC=C2F)=C(C)C=C1S(=O)(=O)C(F)(F)C(F)F,C18H14F6N2O4S,467.0505671,M-H
"N-((2,3-Dimethyl-4-(1,1,2,2-tetrafluoroethylsulfonyl)phenyl)carbamoyl)-2,6-difluorobenzamide",CC1=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=CC(=C1C)S(=O)(=O)C(F)(F)C(F)F,C18H14F6N2O4S,467.0505671,M-H
"2,2,3,3,4,4,5,5,6,6,7,7,7-Tridecafluoro-N-(3-methoxyphenyl)heptanamide",COC1=CC=CC(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C1,C14H8F13NO2,468.0274646,M-H
"N-Butyl-2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctanamide",CCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H10F15NO,468.0450064,M-H
Ro 4929097,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@H]1C2=CC=CC=C2C2=CC=CC=C2NC1=O,C22H20F5N3O3,468.1352023,M-H
"Diisopentyl 2-[(2,2,3,3,4,4,4-heptafluorobutanoyl)amino]succinate",CC(C)CCOC(=O)CC(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OCCC(C)C,C18H26F7NO5,468.1626401,M-H
"3-(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctane-1-sulfonyl)propan-1-ol",OCCCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H11F13O3S,469.0148515,M-H
"N-(3-Aminopropyl)-2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctanamide",NCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H9F15N2O,469.0402554,M-H
EINECS 303-060-9,CC1=CC(=C(C)C=C1NC(=O)NC(=O)C1=C(F)C=CC=C1F)C(O)(C(F)(F)F)C(F)(F)F,C19H14F8N2O3,469.0803876,M-H
"Cyclohexanecarboxamide, N-(2-cyano-4-nitrophenyl)-1,2,2,3,3,4,4,5,5,6,6-undecafluoro-",[O-][N+](=O)C1=CC(C#N)=C(NC(=O)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C=C1,C14H4F11N3O3,470.0004208,M-H
