PREFERRED NAME,SMILES,Formula,Mass,MONOISOTOPIC MASS,M+1,lib_eC,lib_M_eC,lib_MD,lib_MD_eC
"Benzimidazole, 2-pentafluoroethyl-4,5,6,7-tetrachloro-",FC(F)(F)C(F)(F)C1=NC2=C(N1)C(Cl)=C(Cl)C(Cl)=C2Cl,C9HCl4F5N2,371.8813999,370.8741197,7.605812891,7.032001563,52.74090404,-0.1258803,-0.017901063
"Ethanesulfonamide, 1,1,2,2,2-pentafluoro-",NS(=O)(=O)C(F)(F)C(F)(F)F,C2H2F5NO2S,198.9726404,197.9653603,2.163145659,1.999949758,98.98516674,-0.0346397,-0.017320285
"2,2,3,3-Tetrafluoro-3-sulfopropanoic acid",OC(=O)C(F)(F)C(F)(F)S(O)(=O)=O,C3H2F4O5S,225.955907,224.948627,3.244718488,2.999924637,74.98475935,-0.051373,-0.017124764
"4,4'-(1,1,1,3,3,3-Hexafluoropropane-2,2-diyl)bis(2-bromophenol)",OC1=C(Br)C=C(C=C1)C(C1=CC(Br)=C(O)C=C1)(C(F)(F)F)C(F)(F)F,C15H8Br2F6O2,491.879523,490.872244,8.33881465,7.709702893,63.66941123,-0.127756,-0.016570807
"3,3-Dichloro-1,1,1,4,4,4-hexafluoro-2-(trifluoromethyl)butan-2-ol",OC(C(F)(F)F)(C(F)(F)F)C(Cl)(Cl)C(F)(F)F,C5HCl2F9O,317.926074,316.9187935,5.407864146,4.999874396,63.38535099,-0.0812065,-0.016241708
Silyl nonafluorobutane-1-sulfonate,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O[SiH3],C4H3F9O3SSi,329.9428455,328.9355651,4.326291317,3.999899517,82.23595711,-0.0644349,-0.01610913
"Difluoro[1,1,2,2-tetrafluoro-2-(fluorosulfonyl)ethoxy]acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,C4HF7O5S,293.9432917,292.9360114,4.326291317,3.999899517,73.2358426,-0.0639886,-0.015997552
"3-Chloro-2,2,3,3-tetrafluoropropanoic acid",OC(=O)C(F)(F)C(F)(F)Cl,C3HClF4O2,179.9601198,178.9528396,3.244718488,2.999924637,59.65244505,-0.0471604,-0.015720528
"2-Chloro-2,3,3,3-tetrafluoropropanoic acid",OC(=O)C(F)(Cl)C(F)(F)F,C3HClF4O2,179.9601198,178.9528396,3.244718488,2.999924637,59.65244505,-0.0471604,-0.015720528
Perfluoro(2-ethoxyethane)sulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,C4HF9O4S,315.9451835,314.9379032,4.326291317,3.999899517,78.73645373,-0.0620968,-0.01552459
Nonafluorobutane-1-sulfonoperoxoic acid,OOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C4HF9O4S,315.9451835,314.9379032,4.326291317,3.999899517,78.73645373,-0.0620968,-0.01552459
1-Chloro-perfluorohexanesulfonic acid,OS(=O)(=O)C(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6HClF12O3S,415.9143312,414.9070507,6.489436976,5.999849275,69.1529123,-0.0929493,-0.015491939
"6-Chloro-1,1,2,2,3,3,4,4,5,5,6,6-dodecafluoro-1-hexanesulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C6HClF12O3S,415.9143312,414.9070507,6.489436976,5.999849275,69.1529123,-0.0929493,-0.015491939
"4-bromo-3,3,4,4-tetrafluorobutan-1-ol",OCCC(F)(F)C(F)(F)Br,C4H5BrF4O,223.9459898,222.93871,4.326291317,3.999899517,55.73607764,-0.06129,-0.015322885
"4-(1,2-Dichloro-1,2,2-trifluoroethoxy)-2,2,3,3,4,4-hexafluorobutanoic acid",OC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(Cl)C(F)(F)Cl,C6HCl2F9O3,361.9159032,360.9086228,6.489436976,5.999849275,60.15294823,-0.0913772,-0.015229916
"3-Chloro-1,1,2,2,3,3-hexafluoropropan-1-ol",OC(F)(F)C(F)(F)C(F)(F)Cl,C3HClF6O,201.9620117,200.9547313,3.244718488,2.999924637,66.98659319,-0.0452687,-0.015089946
CHEMBL337369,NS(=O)(=O)C1=NN=C(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S1,C6H3F9N4O4S3,461.9172716,460.9099916,6.489436976,5.999849275,76.82026172,-0.0900084,-0.015001777
"7-Chloro-4,4,5,5,6,6,7,7-octafluoro-2-iodoheptan-1-ol",OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C7H6ClF8IO,419.9024163,418.89513,7.571009805,6.999824154,59.84366475,-0.10487,-0.014981805
"Difluoro(1,1,2,2-tetrafluoro-2-sulfoethoxy)acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(F)S(O)(=O)=O,C4H2F6O6S,291.9476281,290.9403479,4.326291317,3.999899517,72.73691419,-0.0596521,-0.0149134
2H-Perfluoropropylsulfonic acid,OS(=O)(=O)C(F)(F)C(F)C(F)(F)F,C3H2F6O3S,231.9628842,230.9556041,3.244718488,2.999924637,76.98713535,-0.0443959,-0.014799005
"octafluorobutane-1,4-disulfonamide",NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(N)(=O)=O,C4H4F8N2O4S2,359.9484744,358.9411943,4.326291317,3.999899517,89.73755286,-0.0588057,-0.014701794
"4,4,5,5,6,6,6-heptafluoro-2-iodohex-2-en-1-ol",OCC(I)=CC(F)(F)C(F)(F)C(F)(F)F,C6H4F7IO,351.9195103,350.91223,6.489436976,5.999849275,58.48684091,-0.08777,-0.014628701
"4,5,5,5-Tetrafluoro-2-iodo-4-(trifluoromethyl)pent-2-en-1-ol",OCC(I)=CC(F)(C(F)(F)F)C(F)(F)F,C6H4F7IO,351.9195103,350.91223,6.489436976,5.999849275,58.48684091,-0.08777,-0.014628701
"(2Z)-4,5,5,5-Tetrafluoro-2-iodo-4-(trifluoromethyl)pent-2-en-1-ol",OC\C(I)=C\C(F)(C(F)(F)F)C(F)(F)F,C6H4F7IO,351.9195103,350.91223,6.489436976,5.999849275,58.48684091,-0.08777,-0.014628701
"(2Z)-4,4,5,5,6,6,6-Heptafluoro-2-iodohex-2-en-1-ol",OC\C(I)=C\C(F)(F)C(F)(F)C(F)(F)F,C6H4F7IO,351.9195103,350.91223,6.489436976,5.999849275,58.48684091,-0.08777,-0.014628701
"2-[(5-chloro-1,1,2,2,3,3,4,4,5,5-decafluoropentyl)oxy]-1,1,2,2-tetrafluoroethane-1-sulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C7HClF14O4S,481.9060523,480.8987717,7.571009805,6.999824154,68.70155037,-0.1012283,-0.014461549
"1,1,2,2-Tetrafluoro-2-{[1,1,1,2,3,3-hexafluoro-3-(1,2,2-trifluoro-2-sulfoethoxy)propan-2-yl]oxy}ethane-1-sulfonic acid",OS(=O)(=O)C(F)(F)C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,C7H3F13O8S2,525.9061759,524.8988955,7.571009805,6.999824154,74.98744025,-0.1011045,-0.014443863
"2,3,3,4,4,4-Hexafluorobut-1-ene-1,1-dithiol",FC(=C(S)S)C(F)(F)C(F)(F)F,C4H2F6S2,227.9502114,226.9429314,4.326291317,3.999899517,56.73715814,-0.0570686,-0.014267508
Perfluorobutanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C4HF9O3S,299.9502689,298.9429885,4.326291317,3.999899517,74.7376246,-0.0570115,-0.014253233
Perfluoro-2-(trifluoromethyl)propanesulphonic acid,OS(=O)(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C4HF9O3S,299.9502689,298.9429885,4.326291317,3.999899517,74.7376246,-0.0570115,-0.014253233
6-Chloroperfluorohexylphosphonic acid,OP(O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C6H2ClF12O3P,415.9238469,414.9165666,6.489436976,5.999849275,69.15449832,-0.0834334,-0.013905916
"(2-Chloro-1,1,2,2-tetrafluoroethoxy)(difluoro)acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(F)Cl,C4HClF6O3,245.9518409,244.9445606,4.326291317,3.999899517,61.23767849,-0.0554394,-0.013860198
"4,4,5,5,6,6-Hexafluoro-2,8-diiodononane-1,9-diol",OCC(I)CC(F)(F)C(F)(F)C(F)(F)CC(I)CO,C9H12F6I2O2,519.8830949,518.87581,9.734155463,8.999773912,57.6543161,-0.12419,-0.013799236
"2,2,3,3,4,4-Hexafluoro-4-sulfobutanoic acid",OC(=O)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,C4H2F6O5S,275.9527135,274.9454333,4.326291317,3.999899517,68.73808509,-0.0545667,-0.013642018
"Cyclohexanecarboxamide, 1,2,2,3,3,4,4,5,5,6,6-undecafluoro-N-(2,3,4,5-tetrachlorophenyl)-",FC1(F)C(F)(F)C(F)(F)C(F)(C(=O)NC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2)C(F)(F)C1(F)F,C13H2Cl4F11NO,536.8714848,535.8642043,10.98617418,10.15733559,52.75637488,-0.1357957,-0.013369225
"5-Bromo-4,4,5,5-tetrafluoropentanoic acid",OC(=O)CCC(F)(F)C(F)(F)Br,C5H5BrF4O2,251.9409044,250.933625,5.407864146,4.999874396,50.18798577,-0.066375,-0.013275333
"1,1,2,2-Tetrafluoro-2-(1,1,2,2-tetrafluoroethoxy)ethane-1-sulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)F,C4H2F8O4S,297.9546053,296.947325,4.326291317,3.999899517,74.23869619,-0.052675,-0.013169081
"1,1,2,2-Tetrafluoro-2-(1,2,2,2-tetrafluoroethoxy)ethanesulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)OC(F)C(F)(F)F,C4H2F8O4S,297.9546053,296.947325,4.326291317,3.999899517,74.23869619,-0.052675,-0.013169081
"2,3-Dibromo-6-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)-3,5,5-trimethylcyclohexan-1-one",CC1(C)CC(C)(Br)C(Br)C(=O)C1C(O)(C(F)(F)F)C(F)(F)F,C12H14Br2F6O2,461.9264732,460.919195,6.67105172,6.167762315,74.7303757,-0.080805,-0.013101186
Perfluoro(2-((6-chlorohexyl)oxy)ethanesulfonic acid),OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C8HClF16O4S,531.9028587,530.895578,8.652582634,7.999799033,66.36361436,-0.104422,-0.013053078
Nonafluorobutane-1-sulfinic acid,OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C4HF9O2S,283.9553543,282.9480739,4.326291317,3.999899517,70.73879549,-0.0519261,-0.012981851
"2-Bromo-3,3,4,4,5,5,6,6,6-nonafluorohexan-1-ol",OCC(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6H4BrF9O,341.9301808,340.922901,6.489436976,5.999849275,56.82191092,-0.077099,-0.012850156
"3-(Bromomethyl)-1,1,1,2,2,4,4,5,5,6,6,6-dodecafluorohexan-3-ol",OC(CBr)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C7H3BrF12O,409.9175655,408.910286,7.571009805,6.999824154,58.41722263,-0.089714,-0.012816608
"Bis(1,1,2,2,3,3,4,4,4-nonafluoro-1-butanesulfonyl)imide",[H]N(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF18NO4S2,580.9059575,579.8986768,8.652582634,7.999799033,72.48915559,-0.1013232,-0.012665718
"2,3,3,3-Tetrafluoro-2-(1,1,2,2-tetrafluoro-2-sulfoethoxy)propanoic acid",OC(=O)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,C5H2F8O6S,341.9444345,340.9371543,5.407864146,4.999874396,68.18914383,-0.0628457,-0.012569456
1-Chloro-perfluorooctanesulfonic acid,OS(=O)(=O)C(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HClF16O3S,515.9079441,514.9006634,8.652582634,7.999799033,64.36419981,-0.0993366,-0.012417387
"8-Chloro-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-hexadecafluoro-1-octanesulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C8HClF16O3S,515.9079441,514.9006634,8.652582634,7.999799033,64.36419981,-0.0993366,-0.012417387
"2,2,3,3,4,4-Hexafluoro-4-sulfinobutanoic acid",OC(=O)C(F)(F)C(F)(F)C(F)(F)S(O)=O,C4H2F6O4S,259.9577989,258.9505187,4.326291317,3.999899517,64.73925598,-0.0494813,-0.012370636
"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluoro-1-iodooctan-2-ol",OC(CI)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H4F13IO,489.9099296,488.90265,8.652582634,7.999799033,61.1143665,-0.09735,-0.012169056
"1-Chloro-1,1,3,3,3-pentafluoro-2-(trifluoromethyl)propan-2-ol",OC(C(F)(F)F)(C(F)(F)F)C(F)(F)Cl,C4HClF8O,251.9588181,250.9515377,4.326291317,3.999899517,62.73946049,-0.0484623,-0.012115879
Perfluoropentanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5HF11O3S,349.9470753,348.9397949,5.407864146,4.999874396,69.78971216,-0.0602051,-0.012041322
"4,5,5,5-Tetrafluoro-2-iodo-4-(trifluoromethyl)pentan-1-ol",OCC(I)CC(F)(C(F)(F)F)C(F)(F)F,C6H6F7IO,353.9351604,352.92788,6.489436976,5.999849275,58.82279101,-0.07212,-0.012020302
"4,4,5,5,6,6,6-Heptafluoro-2-iodohexan-1-ol",OCC(I)CC(F)(F)C(F)(F)C(F)(F)F,C6H6F7IO,353.9351604,352.92788,6.489436976,5.999849275,58.82279101,-0.07212,-0.012020302
"(3,3,4,4-Tetrafluorohexane-1,6-diyl)bis[(dichloromethyl)silane]",FC(F)(CC[SiH2]C(Cl)Cl)C(F)(F)CC[SiH2]C(Cl)Cl,C8H14Cl4F4Si2,381.9324271,380.925147,6.76072257,6.250668056,60.94150954,-0.074853,-0.0119752
"1,1,2,2-Tetrafluoro-2-(1,1,2,2-tetrafluoroethoxy)ethane-1-sulfinic acid",OS(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)F,C4H2F8O3S,281.9596907,280.9524104,4.326291317,3.999899517,70.23986709,-0.0475896,-0.011897699
"1,1,2,2,3,3,4,4-Octafluorobutane-1-sulphonic acid",OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,C4H2F8O3S,281.9596907,280.9524104,4.326291317,3.999899517,70.23986709,-0.0475896,-0.011897699
(Nonafluorobutyl)phosphonic acid,OP(O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C4H2F9O3P,299.9597845,298.9525044,4.326291317,3.999899517,74.74000363,-0.0474956,-0.011874198
"[(1-Chloro-1,1,2,3,3,3-hexafluoropropan-2-yl)oxy](difluoro)acetic acid",OC(=O)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)Cl,C5HClF8O3,295.9486473,294.9413669,5.407864146,4.999874396,58.98975525,-0.0586331,-0.011726915
"1,1,2,2,3-Pentafluoropropane-1-sulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)CF,C3H3F5O3S,213.9723061,212.9650259,3.244718488,2.999924637,70.9901253,-0.0349741,-0.011658326
"2-Pentanone, 1-bromo-4-hydroxy-5,5,5-trifluoro-4-(trifluoromethyl)-",OC(CC(=O)CBr)(C(F)(F)F)C(F)(F)F,C6H5BrF6O2,301.9377108,300.930431,6.489436976,5.999849275,50.1563318,-0.069569,-0.011595125
Perfluoromethoxy perfluoropentane sulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,C6HF13O4S,415.9387964,414.9315158,6.489436976,5.999849275,69.15698992,-0.0684842,-0.01141432
8-Chloroperfluorohexylphosphonic acid,OP(O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C8H2ClF16O3P,515.9174598,514.9101792,8.652582634,7.999799033,64.36538931,-0.0898208,-0.011227882
"1,1,2-Trifluoro-2-(heptafluoropropoxy)ethane-1-sulfonic acid",OS(=O)(=O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,C5H2F10O4S,347.9514117,346.9441313,5.407864146,4.999874396,69.39056941,-0.0558687,-0.011174021
"1,12-Dodecanediol, 4,4,5,5,6,6,7,7,8,8,9,9-dodecafluoro-2,11-diiodo-",OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CO,C12H12F12I2O2,669.8735143,668.86623,12.97887395,11.99969855,55.74025274,-0.13377,-0.01114778
"2-[(8-Chloro-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-hexadecafluorooctyl)oxy]-1,1,2,2-tetrafluoroethanesulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C10HClF20O4S,631.8964716,630.8891906,10.81572829,9.999748791,63.09050395,-0.1108094,-0.011081218
"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-2-iodonon-2-en-1-ol",OCC(I)=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H4F13IO,501.9099296,500.90265,9.734155463,8.999773912,55.65724816,-0.09735,-0.010816938
"(2Z)-4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-2-iodonon-2-en-1-ol",OC\C(I)=C\C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H4F13IO,501.9099296,500.90265,9.734155463,8.999773912,55.65724816,-0.09735,-0.010816938
"1,1,2,2-Tetrafluoro-2-(2,2,2-trifluoroethoxy)ethane-1-sulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)OCC(F)(F)F,C4H3F7O4S,279.9640271,278.9567469,4.326291317,3.999899517,69.74093868,-0.0432531,-0.010813547
"4,4,5,5,6,6,7,7,7-Nonafluoro-2-iodoheptan-1-ol",OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C7H6F9IO,403.9319668,402.92468,7.571009805,6.999824154,57.56211458,-0.07532,-0.01076027
5-Chloro-perfluoropentanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C5HClF8O2,279.9537327,278.9464523,5.407864146,4.999874396,55.79069197,-0.0535477,-0.010709809
Perfluorohexanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6HF13O3S,399.9438818,398.9366012,6.489436976,5.999849275,66.49110385,-0.0633988,-0.010566732
"Perfluoro-3,6-dioxa-4-methyl-7-octene-1-sulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F,C7HF13O5S,443.933711,442.9264304,7.571009805,6.999824154,63.27679391,-0.0735696,-0.010510207
"1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propane-2-thiol",FC(F)(F)C(S)(C(F)(F)F)C(F)(F)F,C4HF9S,251.965525,250.9582447,4.326291317,3.999899517,62.74113729,-0.0417553,-0.010439087
Nonafluorobutane-1-thiol,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S,C4HF9S,251.965525,250.9582447,4.326291317,3.999899517,62.74113729,-0.0417553,-0.010439087
"2-Bromo-3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctan-1-ol",OCC(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H4BrF13O,441.9237937,440.916514,8.652582634,7.999799033,55.11594881,-0.083486,-0.010436012
"1-Bromo-3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctan-2-ol",OC(CBr)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H4BrF13O,441.9237937,440.916514,8.652582634,7.999799033,55.11594881,-0.083486,-0.010436012
2-Chlorotetrafluoropropanamide,NC(=O)C(F)(Cl)C(F)(F)F,C3H2ClF4NO,178.9761042,177.968824,3.244718488,2.999924637,59.32443161,-0.031176,-0.010392261
"5,5,6,6,7,7,7-Heptafluoro-3-iodohept-3-en-1-ol",OCCC(I)=CC(F)(F)C(F)(F)C(F)(F)F,C7H6F7IO,365.9351604,364.92788,7.571009805,6.999824154,52.13386393,-0.07212,-0.010303116
Perfluorobutylsulfonamide,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C4H2F9NO2S,298.9662533,297.9589729,4.326291317,3.999899517,74.49161452,-0.0410271,-0.010257033
Perfluorocyclohexane sulfonic acid,OS(=O)(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,C6HF11O3S,361.9470753,360.9397949,6.489436976,5.999849275,60.15814371,-0.0602051,-0.010034435
"[1-(3-chloro-1,1,2,2,3,3-hexafluoropropoxy)-1,2,2,2-tetrafluoroethoxy](difluoro)acetic acid",OC(=O)C(F)(F)OC(F)(OC(F)(F)C(F)(F)C(F)(F)Cl)C(F)(F)F,C7HClF12O4,411.9371748,410.9298942,7.571009805,6.999824154,58.70574534,-0.0701058,-0.010015366
Perfluoro-4-(2-sulfoethoxy)pentanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,C7H2F12O6S,441.9380474,440.9307669,7.571009805,6.999824154,62.99169196,-0.0692331,-0.009890691
"2,3,3,3-Tetrafluoro-2-(1,1,2,2,3,3,4,4-octafluoro-4-sulfobutoxy)propanoic acid",OC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,C7H2F12O6S,441.9380474,440.9307669,7.571009805,6.999824154,62.99169196,-0.0692331,-0.009890691
Bis(heptafluoropropyl)phosphinic acid,OP(=O)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C6HF14O2P,401.949061,400.9417806,6.489436976,5.999849275,66.82530881,-0.0582194,-0.009703477
"2,3,3,3-Tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(1,1,2,2-tetrafluoro-2-sulfoethoxy)propoxy]propanoic acid",OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F)C(F)(F)F,C8H2F14O7S,507.9297685,506.9224879,8.652582634,7.999799033,63.36690282,-0.0775121,-0.009689256
"1,1,2,2-Tetrafluoro-2-{[1,1,1,2,3,3-hexafluoro-3-(1,1,2,2-tetrafluoroethoxy)propan-2-yl]oxy}ethane-1-sulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(F)C(F)F,C7H2F14O5S,463.9399392,462.9326586,7.571009805,6.999824154,66.13489831,-0.0673414,-0.009620442
Perfluoro-2-{[perfluoro-3-(perfluoroethoxy)-2-propanyl]oxy}ethanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)C(F)(F)F,C7H2F14O5S,463.9399392,462.9326586,7.571009805,6.999824154,66.13489831,-0.0673414,-0.009620442
Perfluoroheptanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C7HF15O3S,449.9406882,448.9334075,7.571009805,6.999824154,64.13495505,-0.0665925,-0.009513453
6-Chloro-perfluorohexanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C6HClF10O2,329.9505392,328.9432586,6.489436976,5.999849275,54.82525369,-0.0567414,-0.009457138
"1,1,2,2-Tetrafluoro-2-[(tridecafluorohexyl)oxy]ethanesulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O4S,515.9324093,514.9251285,8.652582634,7.999799033,64.36725802,-0.0748715,-0.009359173
"(6-carboxy-1,1,2,2,3,3,4,4,5,5,6,6-dodecafluorohexyl)pentafluorosulfur",OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F,C7HF17O2S,471.94258,470.9352992,7.571009805,6.999824154,67.2781614,-0.0647008,-0.009243204
"1,1,2,2-Tetrafluoro-2-(1,1,2,2-tetrafluoroethoxy)ethane-1-sulfonamide",NS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)F,C4H3F8NO3S,296.9705897,295.9633094,4.326291317,3.999899517,73.99268611,-0.0366906,-0.00917288
"(Dichloromethyl)(3,3,4,4,4-pentafluorobutan-2-yl)silane",CC([SiH2]C(Cl)Cl)C(F)(F)C(F)(F)F,C5H7Cl2F5Si,259.9614232,258.954143,5.407864146,4.999874396,51.79212966,-0.045857,-0.00917163
"[2-(3-chloro-1,1,2,2,3,3-hexafluoropropoxy)-1,1,2,3,3,3-hexafluoropropoxy](difluoro)acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)Cl)C(F)(F)F,C8HClF14O4,461.9339813,460.9267005,8.652582634,7.999799033,57.61728496,-0.0732995,-0.009162668
"2-Bromo-4-(1,1,2,2-tetrafluoroethylsulfanyl)aniline",NC1=C(Br)C=C(SC(F)(F)C(F)F)C=C1,C8H6BrF4NS,302.9340452,301.926766,8.652582634,7.999799033,37.74179386,-0.073234,-0.00915448
"5-bromo-4,4,5,5-tetrafluoropentan-1-ol",OCCCC(F)(F)C(F)(F)Br,C5H7BrF4O,237.9616398,236.95436,5.407864146,4.999874396,47.39206253,-0.04564,-0.009128229
"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-2-iodononan-1-ol",OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H6F13IO,503.9255797,502.9183,9.734155463,8.999773912,55.8812149,-0.0817,-0.009078006
"{1-[1-(3-chloro-1,1,2,2,3,3-hexafluoropropoxy)-1,2,2,2-tetrafluoroethoxy]-1,2,2,2-tetrafluoroethoxy}(difluoro)acetic acid",OC(=O)C(F)(F)OC(F)(OC(F)(OC(F)(F)C(F)(F)C(F)(F)Cl)C(F)(F)F)C(F)(F)F,C9HClF16O5,527.9257023,526.9184214,9.734155463,8.999773912,58.54796204,-0.0815786,-0.009064517
1-Perfluoromethylcyclohexane-1-sulfonic acid,OS(=O)(=O)C1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,C7HF13O3S,411.9438818,410.9366012,7.571009805,6.999824154,58.70670351,-0.0633988,-0.009057199
